,N/gchisq,g/rchisq,r/ichisq,i/zchisq,totchisq,reducedtotchisq,totchisq2,reducedtotchisq2,starindex,modelindex
0,0.0912694917176951,0.03691889634147958,0.7760748584154677,1.1961170625796598,2.009110817336607,1.0045554086683035,2.100380309054302,0.7001267696847674,0.0,735.0
1,0.020293725399182845,0.0026824487371887432,0.555085813341435,1.4433218113830601,2.001090073461684,1.000545036730842,2.021383798860867,0.673794599620289,1.0,621.0
2,0.0006233080482974947,1.2931084690515253,0.7348126412724089,0.032485847883285186,2.0604069582072193,1.0302034791036097,2.061030266255517,0.687010088751839,2.0,1217.0
3,0.11955972429342075,0.040864207600661596,0.012767292602312104,1.9439452924233676,1.9975767926263412,0.9987883963131706,2.1171365169197616,0.7057121723065872,3.0,520.0
4,1.5981140046023987,0.21034728768521826,0.3812403509835553,1.41027167964942,2.001859318318193,1.0009296591590966,3.599973322920592,1.1999911076401972,4.0,1192.0
5,0.8149927976789401,0.3410246358026174,0.10550539654713288,1.5631726315518444,2.009702663901595,1.0048513319507975,2.824695461580535,0.9415651538601782,5.0,567.0
6,0.3124015935591361,0.07014825208370534,1.8116454424370156,0.0937669512044037,1.9755606457251247,0.9877803228625623,2.2879622392842607,0.7626540797614202,6.0,630.0
7,3.909015947123528,1.1234541581900237,0.3038031845885495,41.052931339453124,42.4801886822317,21.24009434111585,46.38920462935523,15.463068209785076,7.0,1353.0
8,0.33479288341442176,1.4097089867577095,0.4356075786745505,0.15388926118955068,1.9992058266218107,0.9996029133109053,2.3339987100362323,0.7779995700120774,8.0,11.0
9,2.121014155939864,0.3029873955088385,1.287173147270526,0.3984748117127073,1.9886353544920716,0.9943176772460358,4.109649510431936,1.3698831701439786,9.0,1190.0
10,3.2379875968901444,0.2061510584716717,1.4101077759026996,0.38023538213613606,1.9964942165105075,0.9982471082552538,5.234481813400651,1.7448272711335504,10.0,731.0
11,2.258094434309606,0.432622247667692,1.283212363619965,2.0156310072918653,3.7314656185795223,1.8657328092897612,5.989560052889129,1.9965200176297095,11.0,1474.0
12,0.1728883231321551,0.2635470762044852,1.6960654174847045,0.029166359915101494,1.9887788536042912,0.9943894268021456,2.1616671767364464,0.7205557255788154,12.0,18.0
13,1.8356010486997076,0.00014316241148686022,1.278365874862234,0.7188719908146629,1.9973810280883837,0.9986905140441918,3.8329820767880918,1.2776606922626972,13.0,630.0
14,3.358239967911024,1.007325910676053,0.0982476499888963,0.8947871306551983,2.0003606913201475,1.0001803456600737,5.358600659231171,1.7862002197437237,14.0,1319.0
15,0.5559910800754067,0.1228763961919326,1.8520060138170862,0.035210844474241776,2.0100932544832606,1.0050466272416303,2.566084334558667,0.855361444852889,15.0,591.0
16,3.9051422744401867,1.0798238390869186,156.61084614569674,1.3157884180497088,159.00645840283337,79.50322920141669,162.91160067727355,54.303866892424516,16.0,1353.0
17,0.19135575671686664,0.15556793772529293,0.3983677683158154,1.4455161787998017,1.99945188484091,0.999725942420455,2.1908076415577766,0.7302692138525922,17.0,30.0
18,3.9072063825030634,1.0732224422653942,0.3057926752021548,17.804006474077422,19.18302159154497,9.591510795772486,23.090227974048034,7.696742658016011,18.0,1353.0
19,3.9077849646839904,1.0577632800310035,0.35107842506203607,6.296348083798732,7.705189788891771,3.8525948944458857,11.612974753575761,3.8709915845252536,19.0,1353.0
20,4.168889843893636,0.006645856197921211,1.0164341025784045,0.9285657669667842,1.95164572574311,0.975822862871555,6.120535569636746,2.0401785232122487,20.0,630.0
21,3.908863337464185,1.1071061739492047,0.34306898493930293,23.31876075957673,24.76893591846524,12.38446795923262,28.677799255929425,9.559266418643142,21.0,1353.0
22,3.899871264924643,1.6054403206693526,0.3383989617400092,9.487553888104648,11.43139317051401,5.715696585257005,15.331264435438653,5.110421478479551,22.0,1353.0
23,1.1370715900762365,0.20402286557218818,1.4568409706023273,0.3436502255962613,2.004514061770777,1.0022570308853884,3.1415856518470133,1.0471952172823378,23.0,617.0
24,0.5956637233726136,1.6081948936369383,0.3726664603090979,0.022025499198573897,2.0028868531446102,1.0014434265723051,2.5985505765172237,0.8661835255057412,24.0,307.0
25,2.8839860713338807,0.15086496122678297,1.5179677153429405,0.3242064829458697,1.9930391595155932,0.9965195797577966,4.877025230849474,1.6256750769498247,25.0,598.0
26,3.403022644508104,1.0013580445161385,0.3419970324911828,4.9156755365761144,6.259030613583437,3.1295153067917183,9.66205325809154,3.2206844193638466,26.0,1307.0
27,0.9556400284889773,0.1651624008415304,1.5856295922124446,0.2495351718111052,2.00032716486508,1.00016358243254,2.9559671933540574,0.9853223977846858,27.0,9.0
28,0.03755501827943533,0.012912179117277153,7.829919265169596e-06,1.9876803071192946,2.0006003161558366,1.0003001580779183,2.038155334435272,0.6793851114784241,28.0,469.0
29,0.7456502702715084,0.15219766333107193,0.6886349483939783,1.1415699549006921,1.9824025666257423,0.9912012833128712,2.728052836897251,0.909350945632417,29.0,627.0
30,57.10449759845709,0.2695623178233211,1.3850896360554161,0.3532816756279742,2.007933629506711,1.0039668147533556,59.1124312279638,19.7041437426546,30.0,371.0
31,64068.78299471095,0.007451274946796746,1.524081519260721,0.4610272108110008,1.9925600050185186,0.9962800025092593,64070.77555471597,21356.92518490532,31.0,945.0
32,168.49615825237598,0.49484814988934506,1.0871277898209168,0.39110005839095796,1.9730759981012198,0.9865379990506099,170.4692342504772,56.8230780834924,32.0,628.0
33,106.63742595439062,0.217594592572173,1.3921538523346424,0.3923184213654239,2.0020668662722394,1.0010334331361197,108.63949282066287,36.21316427355429,33.0,632.0
