,N/uchisq,totchisq,reducedtotchisq,starindex,modelindex
85,0.00955835955274277,0.00955835955274277,0.00955835955274277,85.0,80.0
86,0.14255178942280058,0.14255178942280058,0.14255178942280058,86.0,79.0
87,0.41389367552546596,0.41389367552546596,0.41389367552546596,87.0,24.0
88,0.12274705163809452,0.12274705163809452,0.12274705163809452,88.0,80.0
89,0.010669024742769463,0.010669024742769463,0.010669024742769463,89.0,25.0
90,0.02388068741293897,0.02388068741293897,0.02388068741293897,90.0,80.0
91,1.8197300383843522,1.8197300383843522,1.8197300383843522,91.0,81.0
92,0.016805221875077755,0.016805221875077755,0.016805221875077755,92.0,79.0
93,0.0523429549768742,0.0523429549768742,0.0523429549768742,93.0,25.0
94,2.2224967718120063,2.2224967718120063,2.2224967718120063,94.0,81.0
95,5.546294745094348,5.546294745094348,5.546294745094348,95.0,84.0
96,0.0031138585925729427,0.0031138585925729427,0.0031138585925729427,96.0,27.0
97,5.628550252204592,5.628550252204592,5.628550252204592,97.0,82.0
98,0.24593378285533474,0.24593378285533474,0.24593378285533474,98.0,80.0
99,1.6940116040859476,1.6940116040859476,1.6940116040859476,99.0,82.0
100,0.03548228424843309,0.03548228424843309,0.03548228424843309,100.0,26.0
101,0.012571632571445434,0.012571632571445434,0.012571632571445434,101.0,24.0
102,0.047112099681086206,0.047112099681086206,0.047112099681086206,102.0,81.0
103,0.023023278589941805,0.023023278589941805,0.023023278589941805,103.0,23.0
104,0.006112610465088628,0.006112610465088628,0.006112610465088628,104.0,76.0
105,0.0019435511571254081,0.0019435511571254081,0.0019435511571254081,105.0,77.0
106,0.2726576745944104,0.2726576745944104,0.2726576745944104,106.0,78.0
107,0.0059042822660053725,0.0059042822660053725,0.0059042822660053725,107.0,75.0
108,0.28626279379466085,0.28626279379466085,0.28626279379466085,108.0,81.0
109,0.7605371481603056,0.7605371481603056,0.7605371481603056,109.0,77.0
110,0.04270449361111802,0.04270449361111802,0.04270449361111802,110.0,77.0
111,0.10742011824372372,0.10742011824372372,0.10742011824372372,111.0,75.0
112,0.008493886451734645,0.008493886451734645,0.008493886451734645,112.0,25.0
113,0.000841434134944919,0.000841434134944919,0.000841434134944919,113.0,26.0
114,31.42241219853238,31.42241219853238,31.42241219853238,114.0,83.0
115,0.0728295153028737,0.0728295153028737,0.0728295153028737,115.0,78.0
116,0.21813313280530708,0.21813313280530708,0.21813313280530708,116.0,81.0
117,0.05214329055593681,0.05214329055593681,0.05214329055593681,117.0,78.0
118,0.015046521788898625,0.015046521788898625,0.015046521788898625,118.0,82.0
119,1.0154558074388695,1.0154558074388695,1.0154558074388695,119.0,79.0
120,0.06780429171399278,0.06780429171399278,0.06780429171399278,120.0,22.0
121,0.149175922655737,0.149175922655737,0.149175922655737,121.0,76.0
122,0.23968326847877264,0.23968326847877264,0.23968326847877264,122.0,77.0
123,0.023670038704962804,0.023670038704962804,0.023670038704962804,123.0,81.0
124,0.048763442067692946,0.048763442067692946,0.048763442067692946,124.0,23.0
125,0.1655253692635452,0.1655253692635452,0.1655253692635452,125.0,23.0
126,0.012693790908139897,0.012693790908139897,0.012693790908139897,126.0,76.0
127,0.7323508272858925,0.7323508272858925,0.7323508272858925,127.0,77.0
128,0.09312650510552482,0.09312650510552482,0.09312650510552482,128.0,80.0
129,0.01633429550059732,0.01633429550059732,0.01633429550059732,129.0,26.0
130,0.314199297369415,0.314199297369415,0.314199297369415,130.0,79.0
131,0.06002615552523897,0.06002615552523897,0.06002615552523897,131.0,26.0
132,0.04646452473186652,0.04646452473186652,0.04646452473186652,132.0,81.0
133,0.25193379612106914,0.25193379612106914,0.25193379612106914,133.0,79.0
134,0.010091138668361173,0.010091138668361173,0.010091138668361173,134.0,23.0
135,0.3261149327683563,0.3261149327683563,0.3261149327683563,135.0,77.0
136,2.3208184928311226,2.3208184928311226,2.3208184928311226,136.0,82.0
137,0.1192421346925103,0.1192421346925103,0.1192421346925103,137.0,27.0
138,0.4360262985089215,0.4360262985089215,0.4360262985089215,138.0,83.0
139,0.31870129735081926,0.31870129735081926,0.31870129735081926,139.0,80.0
140,0.0011012167268042148,0.0011012167268042148,0.0011012167268042148,140.0,23.0
141,0.4006542959815617,0.4006542959815617,0.4006542959815617,141.0,25.0
142,0.03157623606413052,0.03157623606413052,0.03157623606413052,142.0,27.0
143,0.6514152914354729,0.6514152914354729,0.6514152914354729,143.0,79.0
144,0.11128322436394386,0.11128322436394386,0.11128322436394386,144.0,82.0
145,0.0023688147898844485,0.0023688147898844485,0.0023688147898844485,145.0,29.0
146,0.8417732940293479,0.8417732940293479,0.8417732940293479,146.0,81.0
147,3.1102396220422914,3.1102396220422914,3.1102396220422914,147.0,81.0
148,0.12331185157248482,0.12331185157248482,0.12331185157248482,148.0,24.0
149,0.02001905580015389,0.02001905580015389,0.02001905580015389,149.0,81.0
150,0.14689429305721996,0.14689429305721996,0.14689429305721996,150.0,25.0
151,0.7235014799623882,0.7235014799623882,0.7235014799623882,151.0,81.0
152,0.17324930208960293,0.17324930208960293,0.17324930208960293,152.0,22.0
153,0.018081779674381418,0.018081779674381418,0.018081779674381418,153.0,24.0
154,0.23565169144976922,0.23565169144976922,0.23565169144976922,154.0,79.0
155,0.022298474548505233,0.022298474548505233,0.022298474548505233,155.0,26.0
156,0.046361320489615686,0.046361320489615686,0.046361320489615686,156.0,83.0
157,11.870633224818242,11.870633224818242,11.870633224818242,157.0,84.0
158,0.8192756424565555,0.8192756424565555,0.8192756424565555,158.0,26.0
159,0.00847182327379662,0.00847182327379662,0.00847182327379662,159.0,79.0
160,0.06528281767681471,0.06528281767681471,0.06528281767681471,160.0,26.0
161,0.05116831413109503,0.05116831413109503,0.05116831413109503,161.0,77.0
162,2.4616296691819075,2.4616296691819075,2.4616296691819075,162.0,79.0
163,0.14803135361161826,0.14803135361161826,0.14803135361161826,163.0,77.0
164,0.005251584855962341,0.005251584855962341,0.005251584855962341,164.0,26.0
165,0.0012449687652176823,0.0012449687652176823,0.0012449687652176823,165.0,82.0
166,0.1187034734401755,0.1187034734401755,0.1187034734401755,166.0,76.0
167,0.008124462846935908,0.008124462846935908,0.008124462846935908,167.0,27.0
168,0.16615411183708192,0.16615411183708192,0.16615411183708192,168.0,27.0
169,0.050174959298031195,0.050174959298031195,0.050174959298031195,169.0,25.0
170,0.9640079535881636,0.9640079535881636,0.9640079535881636,170.0,24.0
171,0.2380179021491632,0.2380179021491632,0.2380179021491632,171.0,77.0
172,0.16216070810497768,0.16216070810497768,0.16216070810497768,172.0,80.0
173,1.3503067934891115,1.3503067934891115,1.3503067934891115,173.0,77.0
174,0.04756821004908164,0.04756821004908164,0.04756821004908164,174.0,79.0
175,0.024336955233155277,0.024336955233155277,0.024336955233155277,175.0,82.0
176,0.2734890138915523,0.2734890138915523,0.2734890138915523,176.0,83.0
177,0.055796059849066694,0.055796059849066694,0.055796059849066694,177.0,82.0
178,0.010599040476984503,0.010599040476984503,0.010599040476984503,178.0,80.0
179,1.0056803899976512,1.0056803899976512,1.0056803899976512,179.0,77.0
180,6.869370499559762,6.869370499559762,6.869370499559762,180.0,82.0
181,0.28065213236086306,0.28065213236086306,0.28065213236086306,181.0,25.0
182,0.0016242368207956175,0.0016242368207956175,0.0016242368207956175,182.0,80.0
183,0.4887665248969335,0.4887665248969335,0.4887665248969335,183.0,82.0
184,0.964909443827166,0.964909443827166,0.964909443827166,184.0,81.0
185,0.03798628263720263,0.03798628263720263,0.03798628263720263,185.0,77.0
186,3.3836803178578636,3.3836803178578636,3.3836803178578636,186.0,83.0
187,0.004261648930554036,0.004261648930554036,0.004261648930554036,187.0,26.0
188,0.0053823986846997405,0.0053823986846997405,0.0053823986846997405,188.0,79.0
189,0.14734156032949758,0.14734156032949758,0.14734156032949758,189.0,84.0
190,0.09913444149012984,0.09913444149012984,0.09913444149012984,190.0,25.0
191,0.00806598938379271,0.00806598938379271,0.00806598938379271,191.0,83.0
192,0.024838664183026927,0.024838664183026927,0.024838664183026927,192.0,79.0
193,0.18233636752052532,0.18233636752052532,0.18233636752052532,193.0,83.0
194,0.07585809563985399,0.07585809563985399,0.07585809563985399,194.0,82.0
195,0.00799493712458293,0.00799493712458293,0.00799493712458293,195.0,82.0
196,0.03187243832580591,0.03187243832580591,0.03187243832580591,196.0,24.0
197,5.914437754116935,5.914437754116935,5.914437754116935,197.0,82.0
198,0.2581945555932675,0.2581945555932675,0.2581945555932675,198.0,80.0
199,0.14085263505105436,0.14085263505105436,0.14085263505105436,199.0,83.0
200,0.22916743228564762,0.22916743228564762,0.22916743228564762,200.0,26.0
201,0.005429696807956336,0.005429696807956336,0.005429696807956336,201.0,26.0
202,3.192637855167405,3.192637855167405,3.192637855167405,202.0,79.0
203,0.0002830906642338899,0.0002830906642338899,0.0002830906642338899,203.0,83.0
204,0.24816842450293958,0.24816842450293958,0.24816842450293958,204.0,79.0
205,0.406292428679416,0.406292428679416,0.406292428679416,205.0,25.0
206,0.3010772415248162,0.3010772415248162,0.3010772415248162,206.0,81.0
207,1.8358033403058045,1.8358033403058045,1.8358033403058045,207.0,27.0
208,0.24206505143666004,0.24206505143666004,0.24206505143666004,208.0,80.0
209,0.003748245256430812,0.003748245256430812,0.003748245256430812,209.0,82.0
210,0.47776677522880945,0.47776677522880945,0.47776677522880945,210.0,79.0
211,0.016798334198961616,0.016798334198961616,0.016798334198961616,211.0,25.0
212,6.052048898763726,6.052048898763726,6.052048898763726,212.0,83.0
213,0.23747259690698852,0.23747259690698852,0.23747259690698852,213.0,25.0
214,1.8947666704250266e-08,1.8947666704250266e-08,1.8947666704250266e-08,214.0,25.0
215,0.005513062259790601,0.005513062259790601,0.005513062259790601,215.0,82.0
216,0.016233965128859492,0.016233965128859492,0.016233965128859492,216.0,25.0
217,0.36369218085622634,0.36369218085622634,0.36369218085622634,217.0,25.0
218,0.7542996687178345,0.7542996687178345,0.7542996687178345,218.0,81.0
219,0.8121231538912088,0.8121231538912088,0.8121231538912088,219.0,81.0
220,0.1533497093098671,0.1533497093098671,0.1533497093098671,220.0,75.0
221,0.04315844282524537,0.04315844282524537,0.04315844282524537,221.0,83.0
222,0.1001881913999334,0.1001881913999334,0.1001881913999334,222.0,77.0
223,1.7772198063969142,1.7772198063969142,1.7772198063969142,223.0,82.0
224,1.7140534875657734,1.7140534875657734,1.7140534875657734,224.0,27.0
225,0.10466307248500874,0.10466307248500874,0.10466307248500874,225.0,76.0
226,0.8912867045107907,0.8912867045107907,0.8912867045107907,226.0,86.0
227,5.369851362813598,5.369851362813598,5.369851362813598,227.0,80.0
228,0.058017402902979,0.058017402902979,0.058017402902979,228.0,78.0
229,0.04030668842209545,0.04030668842209545,0.04030668842209545,229.0,27.0
230,0.5953188561490337,0.5953188561490337,0.5953188561490337,230.0,24.0
231,0.07351227896908648,0.07351227896908648,0.07351227896908648,231.0,81.0
232,0.24936051400684942,0.24936051400684942,0.24936051400684942,232.0,24.0
233,0.0008058335329832054,0.0008058335329832054,0.0008058335329832054,233.0,82.0
234,0.010666488868818918,0.010666488868818918,0.010666488868818918,234.0,81.0
235,0.0040761615667384635,0.0040761615667384635,0.0040761615667384635,235.0,25.0
236,0.08536956490409314,0.08536956490409314,0.08536956490409314,236.0,81.0
237,0.6698669102101935,0.6698669102101935,0.6698669102101935,237.0,81.0
238,0.5916232609988055,0.5916232609988055,0.5916232609988055,238.0,78.0
239,0.3074890303110154,0.3074890303110154,0.3074890303110154,239.0,80.0
240,2.4504710748345313,2.4504710748345313,2.4504710748345313,240.0,27.0
241,0.17208103653290532,0.17208103653290532,0.17208103653290532,241.0,82.0
242,0.11532476306328542,0.11532476306328542,0.11532476306328542,242.0,82.0
243,0.4661777225928472,0.4661777225928472,0.4661777225928472,243.0,82.0
244,0.05324432737063062,0.05324432737063062,0.05324432737063062,244.0,81.0
245,0.016862794919417473,0.016862794919417473,0.016862794919417473,245.0,25.0
246,0.29606048090202425,0.29606048090202425,0.29606048090202425,246.0,81.0
247,0.03091852471940145,0.03091852471940145,0.03091852471940145,247.0,81.0
248,0.01940198507484205,0.01940198507484205,0.01940198507484205,248.0,82.0
249,0.1464585717335732,0.1464585717335732,0.1464585717335732,249.0,82.0
250,0.40762057023756126,0.40762057023756126,0.40762057023756126,250.0,81.0
251,0.39377319431489455,0.39377319431489455,0.39377319431489455,251.0,78.0
252,0.5504231176092764,0.5504231176092764,0.5504231176092764,252.0,26.0
253,0.051542575621696236,0.051542575621696236,0.051542575621696236,253.0,79.0
254,0.049604952930958984,0.049604952930958984,0.049604952930958984,254.0,26.0
255,0.09330637212650143,0.09330637212650143,0.09330637212650143,255.0,79.0
256,0.26365662053660144,0.26365662053660144,0.26365662053660144,256.0,80.0
257,0.01599802737738085,0.01599802737738085,0.01599802737738085,257.0,81.0
258,0.03716132513473362,0.03716132513473362,0.03716132513473362,258.0,79.0
259,5.8149903744443094e-05,5.8149903744443094e-05,5.8149903744443094e-05,259.0,26.0
260,0.02154288261241367,0.02154288261241367,0.02154288261241367,260.0,81.0
261,0.29757191092284613,0.29757191092284613,0.29757191092284613,261.0,24.0
262,0.03491019683555546,0.03491019683555546,0.03491019683555546,262.0,78.0
263,0.7276403605969128,0.7276403605969128,0.7276403605969128,263.0,79.0
264,0.007889149787788154,0.007889149787788154,0.007889149787788154,264.0,25.0
265,0.03864909677766983,0.03864909677766983,0.03864909677766983,265.0,80.0
266,0.02512370974601261,0.02512370974601261,0.02512370974601261,266.0,79.0
267,0.013351864941967181,0.013351864941967181,0.013351864941967181,267.0,25.0
268,0.25867310336526217,0.25867310336526217,0.25867310336526217,268.0,77.0
269,0.9828860448839715,0.9828860448839715,0.9828860448839715,269.0,77.0
270,0.7435072380341903,0.7435072380341903,0.7435072380341903,270.0,79.0
271,0.006794463858692726,0.006794463858692726,0.006794463858692726,271.0,82.0
272,0.06991825558106728,0.06991825558106728,0.06991825558106728,272.0,80.0
273,0.02202957463415526,0.02202957463415526,0.02202957463415526,273.0,82.0
274,3.336663478093836,3.336663478093836,3.336663478093836,274.0,26.0
275,2.519790628172137,2.519790628172137,2.519790628172137,275.0,82.0
276,0.292979307229643,0.292979307229643,0.292979307229643,276.0,82.0
277,1.3325453357468307,1.3325453357468307,1.3325453357468307,277.0,78.0
278,0.0035379657879681886,0.0035379657879681886,0.0035379657879681886,278.0,25.0
279,0.6246319336535873,0.6246319336535873,0.6246319336535873,279.0,26.0
280,0.4346941974989567,0.4346941974989567,0.4346941974989567,280.0,26.0
281,0.010017042782114516,0.010017042782114516,0.010017042782114516,281.0,26.0
282,0.26963624606219627,0.26963624606219627,0.26963624606219627,282.0,81.0
283,0.014659248213407026,0.014659248213407026,0.014659248213407026,283.0,25.0
284,0.011411029072896647,0.011411029072896647,0.011411029072896647,284.0,80.0
285,2.427516917399186,2.427516917399186,2.427516917399186,285.0,82.0
286,0.051575792281370936,0.051575792281370936,0.051575792281370936,286.0,81.0
287,0.2607199191958464,0.2607199191958464,0.2607199191958464,287.0,25.0
288,1.5989384238042397,1.5989384238042397,1.5989384238042397,288.0,80.0
289,0.11461805412275769,0.11461805412275769,0.11461805412275769,289.0,76.0
290,1.7021116770950313,1.7021116770950313,1.7021116770950313,290.0,79.0
291,0.10052590781691244,0.10052590781691244,0.10052590781691244,291.0,24.0
292,0.005507715878503981,0.005507715878503981,0.005507715878503981,292.0,81.0
293,0.011594279527740035,0.011594279527740035,0.011594279527740035,293.0,81.0
294,0.7107589204042737,0.7107589204042737,0.7107589204042737,294.0,81.0
295,0.8676801689420194,0.8676801689420194,0.8676801689420194,295.0,80.0
296,0.00012717587660725533,0.00012717587660725533,0.00012717587660725533,296.0,80.0
297,0.5906323890931133,0.5906323890931133,0.5906323890931133,297.0,80.0
298,0.15385750657828318,0.15385750657828318,0.15385750657828318,298.0,24.0
299,0.11879128416601652,0.11879128416601652,0.11879128416601652,299.0,80.0
300,0.047854489777548914,0.047854489777548914,0.047854489777548914,300.0,78.0
301,1.7247666957270087,1.7247666957270087,1.7247666957270087,301.0,78.0
302,0.027134829514410326,0.027134829514410326,0.027134829514410326,302.0,76.0
303,0.0061460885170179615,0.0061460885170179615,0.0061460885170179615,303.0,24.0
304,0.1865530055563843,0.1865530055563843,0.1865530055563843,304.0,26.0
305,0.15858864305097123,0.15858864305097123,0.15858864305097123,305.0,82.0
306,0.10988073518054829,0.10988073518054829,0.10988073518054829,306.0,78.0
307,0.09759363921599838,0.09759363921599838,0.09759363921599838,307.0,79.0
308,0.19367828167252205,0.19367828167252205,0.19367828167252205,308.0,72.0
309,0.20084809601573003,0.20084809601573003,0.20084809601573003,309.0,76.0
310,0.20219001542973516,0.20219001542973516,0.20219001542973516,310.0,79.0
311,0.012897478149601503,0.012897478149601503,0.012897478149601503,311.0,80.0
312,15.222418877272917,15.222418877272917,15.222418877272917,312.0,82.0
313,1.3871486694142883,1.3871486694142883,1.3871486694142883,313.0,79.0
314,0.08708001863361978,0.08708001863361978,0.08708001863361978,314.0,77.0
315,0.28027606544529066,0.28027606544529066,0.28027606544529066,315.0,24.0
316,0.7219014652182835,0.7219014652182835,0.7219014652182835,316.0,24.0
317,0.14554367405561927,0.14554367405561927,0.14554367405561927,317.0,79.0
318,0.16302925383850705,0.16302925383850705,0.16302925383850705,318.0,79.0
319,0.470583543392343,0.470583543392343,0.470583543392343,319.0,81.0
320,0.03141502739046827,0.03141502739046827,0.03141502739046827,320.0,79.0
321,1.346277348095845,1.346277348095845,1.346277348095845,321.0,78.0
322,0.19063985092131078,0.19063985092131078,0.19063985092131078,322.0,80.0
323,0.0010538456849759862,0.0010538456849759862,0.0010538456849759862,323.0,77.0
324,1.034314558161587,1.034314558161587,1.034314558161587,324.0,24.0
325,0.023061051092784744,0.023061051092784744,0.023061051092784744,325.0,27.0
326,0.003530950594042085,0.003530950594042085,0.003530950594042085,326.0,83.0
327,12.406601576145103,12.406601576145103,12.406601576145103,327.0,82.0
328,3.800348365260178,3.800348365260178,3.800348365260178,328.0,24.0
329,0.045105087388692656,0.045105087388692656,0.045105087388692656,329.0,25.0
330,0.5022140174305675,0.5022140174305675,0.5022140174305675,330.0,83.0
331,0.0131778932492721,0.0131778932492721,0.0131778932492721,331.0,85.0
332,0.2025345017407599,0.2025345017407599,0.2025345017407599,332.0,79.0
333,0.2258920187207609,0.2258920187207609,0.2258920187207609,333.0,81.0
334,0.321885848363286,0.321885848363286,0.321885848363286,334.0,77.0
335,0.00018547414333414689,0.00018547414333414689,0.00018547414333414689,335.0,77.0
336,0.005292392433500325,0.005292392433500325,0.005292392433500325,336.0,77.0
337,1.8681781733353262,1.8681781733353262,1.8681781733353262,337.0,79.0
338,0.04558413184617972,0.04558413184617972,0.04558413184617972,338.0,77.0
339,0.0008848440654432211,0.0008848440654432211,0.0008848440654432211,339.0,81.0
340,0.13317343036515122,0.13317343036515122,0.13317343036515122,340.0,78.0
341,0.7614430835735758,0.7614430835735758,0.7614430835735758,341.0,79.0
342,0.01792761858874119,0.01792761858874119,0.01792761858874119,342.0,77.0
343,0.0031959664372400807,0.0031959664372400807,0.0031959664372400807,343.0,26.0
344,0.7295507736079508,0.7295507736079508,0.7295507736079508,344.0,24.0
345,0.0022746171131283644,0.0022746171131283644,0.0022746171131283644,345.0,78.0
346,0.0015375213267067847,0.0015375213267067847,0.0015375213267067847,346.0,26.0
