,N/gchisq,g/rchisq,r/ichisq,i/zchisq,totchisq,reducedtotchisq,totchisq2,reducedtotchisq2,starindex,modelindex
0,2.137242542942254,0.6559385432073144,1.2877456718686238,0.047213048035427765,1.990897263111366,0.995448631555683,4.12813980605362,1.3760466020178734,31.0,300.0
