,Unnamed: 0,col1,col1.1,col1.1.1,col1.1.1.1,name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,distance,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,umagub,umaglb,gmag,e_gmag,gmagub,gmaglb,rmag_x,e_rmag,rmagub,rmaglb,imag_x,e_imag,imagub,imaglb,zmag,e_zmag,zmagub,zmag_lb,zmaglb2,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa,uflux,e_uflux,gflux,e_gflux,rflux,e_rflux,iflux,e_iflux,zflux,e_zflux,ufluxub,ufluxlb,gfluxub,gfluxlb,rfluxub,rfluxlb,ifluxub,ifluxlb,zfluxub,zfluxlb,F-Nflux,e_F-Nflux,n-uflux,e_n-uflux,u-gflux,e_u-gflux,g-rflux,e_g-rflux,r-iflux,e_r-iflux,i-zflux,e_i-zflux,N/g,e_N/g,g/r,e_g/r,r/i,e_r/i,i/z,e_i/z,N/u,e_N/u,u/g,e_u/g,test1,test
34,34,34,34,34,34,SDSSJ012159.74-010142.8,20.49875,-1.028555556,,18.0,,,,,,,,,,,,,dG,Green2013,20.498951,-1.028752,GALEX J012159.7-010143,6380274860740838941,6380274860739788800,AIS,20.845604,-0.871577,221.0,221.0,139.8907,-62.89,50266,1857,58,0.380577,True,1,0.0456,0,0,,,22.00800000000001,0.2888,,,1.928,0.2888,,,1.9087,0.2566,,,1.9079,0.4316,0,0,0,0,,,0.00571218,0.00151923,,,2744.71,1525.17,,8.74,,0.004,0.9662,0.0,0.4258,,77.42,76.48,,,3.719,10.6444,3.5,0.0008029999999999,0.000461,,,,181.9,207.4,,,1.05,,,0.44,,C,0,1,6380274860740839424,6380274860740838941,0,1,6380274860740839424,6380274860740838941,6380274860740838941,N,0.0,1.012343,20.49893261434,-1.02857511406,0.0028877,0.0016829999999999,63.73,2533524212032326528,20.49902847676,0.1343,-1.02859189467,0.0911,0.000496,0.1606,3.0886,2016.1290322580644,21.894,21.566,0.1689999999999999,-3.776,0.125,282,-1.1336,261.14,0.0,0.0,31,,,16,0.951,False,1132.36,1.4359,18.052404,575.212,9.83202,18.438972,766.826,17.536154,1.185,0.902819,,,0,,,1.0676020498980616e+17,1.2376663381169275e+18,13960337.0,,0.00308,0.018767,0.011769,18.052404,0.00308,1132.36,-0.023,2.6945,1.9777,0.4101,0.640219,20.498922,-1.02859,0.003,0.003,90.0,1237657103921119413,2,,6,J012159.74-010142.9,*,68987912192,2001.8651,3,19.579,0.0289999999999999,19.608,19.55,18.557,0.008,18.565,18.549,18.01,0.0069999999999999,18.017000000000003,18.003,17.833,0.0069999999999999,17.84,17.825999999999997,17.792,0.019,17.811,17.773000000000003,17.773000000000003,,,,,,,19.1,3.2,-6.3,3.2,0,,,,0.591109,0.053504098538937,0.0028590434443427,0.1371588337244762,0.0020212885070438,0.2269993683955421,0.0029270798727959,0.2671921227915244,0.003445367651824,0.2774505073158163,0.009712888726976,5.209366348967277e-05,5.495270693401556e-05,0.0001361519127628,0.0001381732012699,0.0002255405463033,0.0002284676261761,0.0002654749921564,0.0002689203598082,0.00027263654693,0.000282349435657,,,-0.047791918538937,0.0043782734443427,-0.0836547351855392,0.0048803319513866,-0.0898405346710659,0.0049483683798397,-0.0401927543959822,0.0063724475246199,-0.0102583845242918,0.0131582563788001,0.0416464608577424,0.0116901658402237,0.6042256183086797,0.0166956638681873,0.8495735803284047,0.0219099767730479,0.9630262542190452,0.04613123480665,0.1067615408162241,0.0340995537388751,0.390088608119953,0.0265934389030414,3.5702295799201065,3.398733684993787
35,35,35,35,35,35,SDSSJ012321.07-004549.9,20.8375,-0.763861111,,17.73,8.21,,,,,,,,,,,,uE,Green2013,20.837699,-0.76335,GALEX J012321.0-004548,6380274860742937248,6380274860739788800,AIS,20.845604,-0.871577,221.0,221.0,140.4507,-62.5446,50266,1857,58,0.108516,True,3,0.0468,0,0,20.8051,0.2199,20.8564,0.1771,1.9851,0.2199,0.7764,0.1771,2.2206,0.2149,1.2221,0.1819,1.9114,0.2055,0.8869,0.2038,0,0,0,0,0.017297,0.00350314,0.0164977999999999,0.00269074,1932.65,2161.72,1931.83,2162.18,12.761,12.272,0.005,0.005,0.9757,0.953,0.4884,0.4633,16.99,18.33,33.42,33.42,9.18764,4.77053,3.80448,0.001274,0.0006519999999999,4.6017,0.0012109999999999,0.00065,166.7,199.5,0.632,1.32,0.99,1.28,1.38,0.42,0.23,C,0,1,6380274860742937600,6380274860742937248,0,1,6380274860742937600,6380274860742937248,6380274860742937248,N,0.0,1.97592,20.83780523539,-0.7638779484199999,0.0025304999999999,0.0013647,72.22,2533910754793841408,20.83779101623,0.1052,-0.7638563219399999,0.0729,0.0008682,0.1229,7.0626,1151.808339092375,5.823,-3.199,0.152,4.8660000000000005,0.095,303,-0.6756,293.89,0.0,0.0,31,,,16,0.971,False,1443.29,2.68513,17.788984,537.59,6.564660000000001,18.512415,1285.37,16.975327,1.263,1.537088,,,0,,,1.0708020837752382e+17,1.2376637831327908e+18,14055020.0,,0.0034159999999999,0.013549,0.008863,17.788984,0.0034159999999999,1443.29,-0.012,2.4455,1.5119,0.3571,1.938704,20.837775,-0.7638590000000001,0.006,0.005,90.0,1237660785233363090,2,,6,J012321.06-004549.8,*,68987912192,2003.0009,3,20.729,0.085,20.814,20.644,19.1,0.011,19.111,19.089,17.773,0.006,17.779,17.767,17.401,0.006,17.407,17.395,17.078,0.012,17.09,17.066,17.066,,,,,,,-7.2,3.2,7.8,3.2,0,,,,1.853376,0.0185395893092379,0.0029101829094072,0.0831801206309179,0.0016855387542609,0.2823743309011893,0.0031209471868457,0.3977636355006339,0.004396292279701,0.5355688606552944,0.0118394885839543,1.714134139626985e-05,2.005152430567705e-05,8.234162029154015e-05,8.402715904580112e-05,0.0002808181690241,0.0002839391162109,0.0003955715630147,0.0003999678552944,0.0005296818280995,0.0005415213166834,0.0007992,0.00619388,-0.0020417893092379,0.0056009229094072,-0.0646405313216799,0.0045957216636681,-0.1991942102702714,0.0048064859411067,-0.1153893045994446,0.0075172394665468,-0.1378052251546604,0.0162357808636553,0.1983382552810063,0.0363674252066932,0.2945739450376067,0.0092249478592145,0.7099048422206491,0.0156924761514875,0.7426937313232717,0.0246269101921635,0.8898686872086956,0.2848186417214884,0.2228848572064557,0.039502996016878,11.997558745095846,10.940167587887096
38,38,38,38,38,38,SDSSJ015549.53+004938.9,28.95625,0.827472222,,15.98,7.2,,,,,,,,,,,,dG,Green2013,28.956434,0.8275809999999999,GALEX J015549.5+004939,6380380368759951553,6380380368758898688,AIS,28.80961,0.464687,217.0,217.0,154.5165,-58.0402,50269,513,16,0.391467,True,1,0.0308,0,0,,,20.5537,0.1178,,,0.4737,0.1178,,,0.5385,0.1146,,,0.5917,0.1555,0,0,0,0,,,0.0218037,0.00236458,,,1558.17,2790.11,,4.305,,0.002,0.9839,0.0,0.1465,,47.92,39.05,,,3.7884,141.591,3.5,0.000775,0.000662,,,,181.2,158.5,,,0.57,,,0.18,,C,0,1,6380380368759951360,6380380368759951553,0,1,6380380368759951360,6380380368759951553,6380380368759951553,N,0.0,0.768637,28.95638184421,0.82748736553,0.0011502,0.0006739,85.74,2510907837669377920,28.956427500510006,0.0545,0.8274247113,0.0352,2.52e-05,0.0599,0.4213,39682.53968253968,17.442,10.272,0.071,-14.097,0.042,173,-1.2837,151.29,0.0,0.0,31,,,11,0.929,False,7181.91,4.32223,16.046766,3364.32,15.6485,16.5213,5404.33,15.41604,1.221,1.105259,,,0,,,1.0899028956414336e+17,1.2376570716966748e+18,16913724.0,455004728.0,0.002832,0.00577,0.004599,16.046766,0.002832,7181.91,-0.006,1.1482,0.6774,0.0827,0.38584,28.956389,0.8275030000000001,0.001,0.001,90.0,1237653000067350609,2,,6,J015549.53+004939.0,*,35253393686544,2000.7512,3,18.185,0.013,18.198,18.172,16.733,0.004,16.737000000000002,16.729,15.98,0.004,15.984000000000002,15.976,15.748,0.004,15.752,15.744000000000002,15.638,0.006,15.644,15.632,15.632,,,,,,,9.6,2.6,-13.0,2.6,0,,,,0.325111,0.1932071714750981,0.0046268845187748,0.7359124720124802,0.0054224178857304,1.4724013632727615,0.0108490806181966,1.823165915861956,0.0134336167532177,2.0175554455049785,0.0222990394446861,0.0001909075787924,0.0001955344633111,0.0007332062572934,0.0007386286751791,0.0014669868153231,0.0014778358959413,0.0018164614802864,0.0018298950970396,0.0020064367328564,0.0020287357723011,,,-0.1714034714750981,0.0069914645187748,-0.5427053005373821,0.0100493024045052,-0.7364888912602813,0.016271498503927,-0.3507645525891947,0.0242826973714143,-0.1943895296430222,0.0357326561979038,0.0296281158822787,0.003431435288187,0.499804258790375,0.0073654065074756,0.8076068943931742,0.0119013645088205,0.9036509603361268,0.0166459688812049,0.112851401081715,0.0149411141343637,0.2625409662466239,0.0082217540536326,23.110665884036283,3.7649857702572866
43,43,43,43,43,43,SDSSJ073341.27+222758.9,113.42166670000002,22.46636111,,18.05,6.48,,,,,,,,,,,,d,Green2013,113.42179,22.465318,GALEX J073341.2+222755,6377882292302385528,6377882292299235328,AIS,113.6737,22.152468,203.05,333.05,196.7951,18.9658,50198,929,29,0.3901139999999999,True,3,0.0713,0,0,21.9879,0.3931,20.9894,0.1763,3.1679,0.3931,0.9094,0.1763,3.0986,0.3339999999999999,1.4475,0.1813,3.1028,0.4728,1.0036,0.2039,0,0,0,2,0.00581866,0.00210617,0.0145965,0.00236936,2487.64,2664.96,2491.12,2666.29,6.904,13.68,0.003,0.006,0.3231,0.8554,0.3131,0.4598,-9.85,-8.33,-30.51,-30.56,13.6801,6.0705800000000005,3.5,0.001147,0.000788,5.51469,0.000655,0.000354,258.2,193.3,0.00118,5.9,0.86,1.75,1.61,0.43,0.43,C,0,1,6377882292302385152,6377882292302385528,0,1,6377882292302385152,6377882292302385528,6377882292302385528,N,0.0,3.779014,113.42195801629,22.46633337098,0.0036427,0.002395,129.25,865657564822304000,113.42197077467,0.1653,22.46625863678,0.1604,0.0003675,0.1782,2.0628,2721.08843537415,17.023,2.653,0.196,-16.815,0.18,219,5.6561,367.75,0.706,4.081,31,,,16,1.284,False,1075.05,1.57313,18.108799,544.572,15.9532,18.498404,806.273,17.481691,1.257,1.016712,,,0,,,1.3496113421991008e+17,1.237657879685104e+18,,563145535.0,0.003181,0.031929,0.019411,18.108799,0.003181,1075.05,0.038,3.202,2.9584,-0.3896,3.697825,113.421815,22.464801,0.042,0.0409999999999999,0.0,1237657879685103972,1,+,3,J073341.23+222753.2,*,105622104310032,2002.038,3,20.77,0.166,20.936,20.604,19.227,0.021,19.248,19.206,18.587,0.017,18.604,18.57,18.255,0.019,18.274,18.236,18.197,0.063,18.26,18.134,18.134,,,,0.10249,0.03903,0.1074599999999999,-2.2,3.4,-4.2,3.4,0,,,,1.86414,0.0178514917435123,0.0054888599279307,0.073997624676767,0.0028627720408589,0.1334202091504437,0.0041783346731699,0.1811425992476403,0.0063403516453443,0.1910470645785905,0.0221922846917792,1.531611549453386e-05,2.080497542246464e-05,7.258008041497694e-05,7.544285245583585e-05,0.0001313473967817,0.0001355257314549,0.0001780001604733,0.0001843405121187,0.0001802726323224,0.0002024649170142,-0.00877784,0.00447553,-0.0032549917435123,0.0078582199279307,-0.0561461329332547,0.0083516319687896,-0.0594225844736766,0.0070411067140288,-0.0477223900971966,0.0105186863185142,-0.0099044653309501,0.0285326363371235,0.1972563317236162,0.0396507310086936,0.5546208115543261,0.0388259278052611,0.7365479445729093,0.0488471937698165,0.9481569352934192,0.1433265690119861,0.8176627594892595,0.3841357603973904,0.2412441185982707,0.0835092595562145,9.55938990351818,7.912901963535404
47,47,47,47,47,47,SDSSJ075053.80+094740.5,117.7241667,9.794583333,,18.35,7.21,,,,,,,,,,,,dG,Green2013,117.724216,9.794182,GALEX J075053.8+094739,6377917494925988062,6377917494924935168,AIS,117.657238,9.681353,300.0,300.0,210.76,17.6113,50199,1473,46,0.130721,True,1,0.0185,0,0,,,22.0417,0.3104,,,1.9617,0.3104,,,2.1533,0.3224,,,3.2664,1.6422,0,17,0,0,,,0.00553763,0.00158276,,,1755.05,2179.94,,8.545,,0.004,0.9813,0.0,0.5042,,-14.27,-14.69,,,8.544880000000001,2.1126,3.5,0.0008449999999999,0.000419,,,,213.3,295.8,,,1.43,,,0.6,,C,0,1,6377917494925987840,6377917494925988062,0,1,6377917494925987840,6377917494925988062,6377917494925988062,N,0.0,1.456628,117.72415188549,9.79458582138,0.0026445,0.0014676,104.47,3148789100504962944,117.72415104971,0.1295,9.7945756084,0.0917,0.000115,0.1516,0.7586,8695.652173913044,2.305,-0.185,0.161,-2.298,0.1009999999999999,426,-1.3423,398.96,0.0,0.0,31,,,18,0.953,False,802.701,0.971658,18.425983,375.755,11.465,18.901281,584.235,17.831426999999994,1.196,1.069855,,,0,,,1.19751177241414e+17,1.2376675374560712e+18,,499138389.0,0.003053,0.033245,0.015312,18.425983,0.003053,802.701,-0.027,2.5868,1.5671,-0.2888,1.471442,117.724151,9.794585,0.004,0.004,0.0,1237667537456071201,1,+,6,J075053.79+094740.5,*,35253393686544,2005.0956,3,20.474,0.054,20.528,20.42,19.03,0.009,19.039,19.021,18.352,0.008,18.36,18.344,18.129,0.008,18.137,18.121,18.036,0.02,18.056,18.016,18.016,0.00074,2e-05,0.0,,,,0.0,2.9,16.2,2.9,3315872608011970560,NONLEGACY,STAR,F9,1.469455,0.0234542950446222,0.0023361917603572,0.0887197596876988,0.00147090728755,0.1656621313657234,0.0024413432536131,0.2034331698818872,0.0029979909941094,0.2215962521214655,0.0081667697143446,2.231521404524776e-05,2.4651405805605043e-05,8.798735414403538e-05,8.945826143158546e-05,0.0001644459567768,0.0001668873000304,0.0002019396967493,0.0002049376877434,0.0002175504645114,0.0002257172342257,,,-0.0179166650446222,0.0039189517603572,-0.0652654646430766,0.0038070990479073,-0.0769423716780245,0.0039122505411632,-0.0377710385161638,0.0054393342477226,-0.0181630822395783,0.0111647607084541,0.0624170987330549,0.0188748230528216,0.535546409769635,0.0167712432475239,0.8143319570840213,0.0240015093408875,0.9180352462386304,0.0473625945353941,0.2361030246044302,0.0910000465422499,0.2643638252310797,0.0307152143676514,4.026256073795622,3.3513552247068588
49,49,49,49,49,49,SDSSJ084259.79+225729.8,130.74875,22.95827778,,17.13,8.2,,,,,,,,,,,,uE,Green2013,130.749276,22.958277,GALEX J084259.8+225729,6377776799315657619,6377776799312510976,AIS,130.948498,23.236477,112.0,112.0,202.438,34.1387,50195,2721,85,0.333131,True,3,0.0389,0,0,21.5623,0.3711,21.1697,0.2754,2.7423,0.3711,1.0897,0.2754,2.7436,0.3715,1.2091,0.2574,3.1733,0.5956,1.1046,0.359,0,0,0,0,0.00861161,0.00294246,0.0123625,0.00313448,2372.76,1233.34,2373.25,1234.71,5.698,8.838,0.002,0.004,0.9705,0.9372,0.2777,0.4484,22.13,28.42,20.22,20.16,8.3505,3.61235,3.5,0.0008619999999999,0.000623,3.5,0.000797,0.000439,95.7,117.8,0.352,2.35,1.06,1.61,1.63,0.41,0.32,C,0,1,6377776799315657728,6377776799315657619,0,1,6377776799315657728,6377776799315657619,6377776799315657619,N,0.0,1.7438669999999998,130.74915661477,22.95827214827,0.0014838,0.0010308,103.14,665380254803229696,130.74912006645002,0.0774,22.95829705807,0.0341,0.0010738,0.0835,12.8567,931.2721177127956,9.421,-7.572,0.091,5.605,0.066,516,4.2847,689.73,0.253,2.497,31,,,18,1.136,False,2513.73,2.63907,17.18657,913.661,7.6139899999999985,17.936579000000005,2274.74,16.355566,1.268,1.581013,,,0,,,1.3555130749170048e+17,1.2376738091960896e+18,,565155648.0,0.002982,0.009468,0.005682,17.18657,0.002982,2513.73,-0.012,1.4638,1.0589,-0.1627,0.396128,130.749151,22.95827,0.003,0.003,0.0,1237664877797114024,2,,6,J084259.79+225729.7,*,68988043264,2004.2116,3,20.541,0.073,20.614,20.468,18.455,0.008,18.463,18.447,17.173,0.005,17.177999999999994,17.168,16.755,0.005,16.759999999999998,16.75,16.448,0.008,16.456,16.44,16.44,,,,,,,-8.7,2.9,2.1,2.9,0,,,,0.413635,0.0220493401727373,0.0029703831791886,0.1506691041008412,0.0022203829527924,0.4907111277589847,0.0045196396128439,0.721150472152191,0.0066420756962565,0.95680365135063,0.0141003296540394,2.061400559921392e-05,2.358438877840255e-05,0.000149563002664,0.0001517833856168,0.0004884565113625,0.0004929761509754,0.0007178370812502,0.0007244791569464,0.0009497794597635,0.0009638797894175,-0.0037508899999999,0.0060769399999999,-0.0096868401727373,0.0061048631791886,-0.1286197639281039,0.0051907661319811,-0.3400420236581435,0.0067400225656364,-0.2304393443932063,0.0111617153091004,-0.2356531791984391,0.020742405350296,0.0820506637626644,0.0220128998236036,0.3070423627622382,0.0073528061098421,0.6804559474176222,0.0125345262502331,0.7537079014426946,0.018049268044781,0.5606743740697283,0.2176889508772514,0.1463428106533368,0.0218712408286537,5.479058341743168,4.461359411503441
50,50,50,50,50,50,SDSSJ085935.75+601614.3,134.89875,60.27063889,,16.32,,,,,,,,,,,,,dG,Green2013,134.898885,60.270819,GALEX J085935.7+601614,6373589776358965828,6373589776355819520,AIS,134.105678,60.657374,265.05,265.05,155.7077,39.0577,50076,257,8,0.5498350000000001,True,3,0.0521,0,0,22.1049,0.3447,17.8908,0.0271,3.2849,0.3447,-2.1892,0.0271,3.3343,0.3739,-1.992,0.0301,3.4348,0.5483,-2.1875,0.0273,0,1,0,0,0.00522445,0.00165804,0.2533289999999999,0.0063294499999999,961.99,946.4,962.57,946.67,2.732,4.894,0.001,0.002,0.9794,0.8290000000000001,0.2397,0.1469,11.18,-9.7,-88.2,-87.51,14.7717,2.7593400000000003,3.5,0.001176,0.000896,3.5,0.000464,0.000396,224.1,216.6,0.46,1.29,0.47,1.33,1.03,0.05,0.25,C,0,1,6373589776358966272,6373589776358965828,0,1,6373589776358966272,6373589776358965828,6373589776358965828,N,0.0,0.692376,134.89952342133998,60.27115081946,0.0006955,0.0005655,3.24,1038076351151065088,134.89704427889,0.0309,60.26911541675,0.0368,0.0240351,0.051,471.0125,41.60581815761116,535.026,-276.61400000000003,0.034,-457.971,0.043,432,1.2427,482.19,0.145,1.927,31,,,24,1.042,False,5775.8,3.38111,16.283337,3764.79,10.2527,16.39919,2948.52,16.073883,1.162,0.325308,,,0,,,1.8032134897864445e+17,1.2376635474432492e+18,,752219741.0,0.002828,0.004065,0.005326,16.283337,0.002828,5775.8,-0.006,0.5660000000000001,0.6951,0.0235,1.651042,134.898927,60.270664,0.001,0.001,90.0,1237663547443249158,1,+,6,J085935.74+601614.3,,68987912192,2003.8124,3,16.719,0.0069999999999999,16.726000000000006,16.712,16.379,0.004,16.383000000000006,16.375,16.315,0.004,16.319000000000006,16.311,16.382,0.004,16.386000000000006,16.378,16.489,0.009,16.498,16.48,16.48,0.00331,0.00043,0.0,,,,-276.1,2.6,-457.7,2.6,2009886164449781760,QSO,STAR,CarbonWD,0.561448,0.7454629214394661,0.0096124296699612,1.0195914954394592,0.0075126463088554,1.0814991399806244,0.0079688007664511,1.0167778329303885,0.0074919190780353,0.9213455769990694,0.0152750662032415,0.0007406721999424,0.0007502846296124,0.0010158420916787,0.0010233547379875,0.0010775220791234,0.0010854908798899,0.0010130387736903,0.0010205306927683,0.0009137396981035,0.0009290147643067,-0.2481045499999999,0.0079874899999999,-0.4921339214394661,0.0159418796699611,-0.274128573999993,0.0171250759788167,-0.0619076445411652,0.0154814470753065,0.0647213070502359,0.0154607198444864,0.0954322559313191,0.0227669852812769,0.2484612721203714,0.0080385641656964,0.9427575647057156,0.013893024004928,1.0636533419141396,0.0156746193858504,1.1035792196910017,0.0264278304766437,0.3398277670347833,0.0128725658037989,0.7311388186090749,0.0148149696073474,288.4367065145697,24.991974659649767
57,57,57,57,57,57,SDSSJ095240.17+441211.3,148.1670833,44.20313889,,16.75,7.31,,,,,,,,,,,,u,Green2013,148.167014,44.20308,GALEX J095240.0+441211,6373765759420597136,6373765759419547648,AIS,147.992379,44.573197,109.05,325.05,175.3422,50.4861,50081,2081,65,0.39059,True,1,0.0116,0,0,,,21.7617,0.2242,,,1.6817,0.2242,,,1.68,0.1911,,,2.1093,0.4419,0,0,0,0,,,0.00716657,0.0014791799999999,,,1633.41,1055.65,,6.4979999999999976,,0.003,0.9777,0.0,0.2398,,-18.99,-24.04,,,1.20626,82.2699,3.5,0.000761,0.000578,,,,255.3,89.5,,,0.74,,,0.31,,C,0,1,6373765759420597248,6373765759420597136,0,1,6373765759420597248,6373765759420597136,6373765759420597136,N,0.0,0.2776929999999999,148.16734075318,44.203155273220005,0.000882,0.0007365,116.15,820300721602407552,148.16733576181002,0.043,44.20313842683,0.0321,0.000119,0.0577,2.0616,8403.361344537814,3.875,-0.805,0.054,-3.79,0.047,485,-0.1542,495.61,0.0,0.0,31,,,23,0.994,False,3559.76,1.82539,16.808817,1650.56,8.66426,17.294466,2705.31,16.167353,1.224,1.1271129999999998,,,0,,,1.6104148167346448e+17,1.2376578748687977e+18,,672214090.0,0.002811,0.006346,0.0057729999999999,16.808817,0.002811,3559.76,-0.005,0.8557,0.767,-0.142,0.8857360000000001,148.16734,44.203145,0.002,0.002,90.0,1237657874868797596,1,+,6,J095240.16+441211.3,*,68988043264,2002.0378,3,19.21,0.025,19.235,19.185,17.506,0.005,17.511,17.500999999999998,16.757,0.004,16.761000000000006,16.753,16.509,0.004,16.512999999999998,16.505,16.405,0.008,16.413,16.397000000000002,16.397000000000002,-6e-05,2e-05,16.0,,,,-1.3,2.7,-7.5,2.7,3739276950712197120,STAR,STAR,Carbon,0.874207,0.0751633945610425,0.0034620247742202,0.3610986736500872,0.0033258588954808,0.7198236141513183,0.005303872280131,0.9045363456731086,0.0066648921342168,0.9954583292944308,0.0146699625581927,7.34523084872834e-05,7.691433326150361e-05,0.0003594395732258,0.0003627654321213,0.000717176563049,0.0007224804353291,0.0009012100381851,0.0009078749303193,0.000988150370569,0.0010028203331271,,,-0.0679968245610425,0.0049412047742201,-0.2859352790890447,0.006787883669701,-0.3587249405012311,0.0086297311756119,-0.1847127315217902,0.0119687644143479,-0.0909219836213222,0.0213348546924096,0.0198465697133647,0.0042791264637077,0.5016488297286931,0.0083166766137523,0.7957929137890676,0.0117272747109078,0.9086631946856412,0.0200861719570271,0.0953465452412451,0.0240711866770736,0.2081519541494564,0.0115046360058511,7.114408037672831,5.842999327859546
58,58,58,58,58,58,SDSSJ095545.84+443640.4,148.9408333,44.61122222,,16.37,6.66,,,,,,,,,,,,dG,Green2013,148.941071,44.611194,GALEX J095545.8+443640,6373765758346856158,6373765758345805824,AIS,149.315254,44.835441,121.0,344.0,174.5438,50.9517,50081,2049,64,0.347806,True,1,0.0107,0,0,,,20.3846,0.0865,,,0.3046,0.0865,,,0.2984,0.079,,,0.412,0.1093,0,0,0,0,,,0.025478,0.00202951,,,2603.41,1396.2,,3.319,,0.001,0.9833,0.0,0.0683,,70.59,66.28,,,10.3517,1.07773,3.5,0.000746,0.000695,,,,277.9,92.5,,,0.52,,,0.12,,C,0,1,6373765758346856448,6373765758346856158,0,1,6373765758346856448,6373765758346856158,6373765758346856158,N,0.0,0.6175069999999999,148.94097385621,44.61126380358,0.0008875999999999,0.0006007999999999,141.21,820383013175744128,148.94114437342,0.0384,44.61112454651,0.0349,0.0007196,0.0558,12.898,1389.6609227348526,41.566,27.313,0.045,-31.333,0.048,434,2.8437,539.33,0.155,1.746,31,,,22,1.098,False,4932.79,2.2433,16.454635999999994,2495.59,10.7437,16.84561,3500.77,15.887486,1.216,0.958124,,,0,,,1.615314894108841e+17,1.237657874869125e+18,,674215401.0,0.002799,0.005444,0.005166,16.454635999999994,0.002799,4932.79,0.003,0.727,0.7875,-0.364,0.353736,148.940958,44.611247,0.002,0.002,90.0,1237657874869125135,1,+,6,J095545.82+443640.4,,68987912192,2002.0378,3,18.239,0.0139999999999999,18.253,18.225,16.98,0.004,16.984,16.976,16.381,0.004,16.385,16.377,16.224,0.004,16.227999999999998,16.22,16.149,0.0069999999999999,16.156000000000002,16.142,16.142,5e-05,3e-05,16.0,,,,26.0,2.7,-28.8,2.7,3595061155745341440,STAR,STAR,Carbon,0.345657,0.183832768688858,0.0047410585186794,0.5861734097992621,0.0043190977521769,1.0177149852813083,0.0074988208453245,1.1760508896524031,0.00866548814594,1.260155892259656,0.016249310885507,0.0001814775223509,0.0001862185808696,0.0005840178389522,0.0005883369367044,0.0010139724815175,0.0010214713023628,0.001171726126775,0.0011803916149209,0.0012520574272827,0.0012683067381682,,,-0.158354768688858,0.0067705685186794,-0.4023406411104041,0.0090601562708563,-0.4315415754820462,0.0118179185975014,-0.1583359043710948,0.0161643089912645,-0.0841050026072529,0.0249147990314471,0.0434649535002365,0.0037825656126582,0.5759701078168137,0.0084878325738416,0.8653664516015178,0.0127525464293508,0.9332582554873908,0.018910590207287,0.1385933540669357,0.0146143107188823,0.3136149910856796,0.0103989574071843,34.11377790844495,3.839788052732879
