,uchisq,gchisq,rchisq,ichisq,zchisq,totchisq,reducedtotchisq
33,1.2956024724352513,0.091232265583991,0.27028263030791666,0.4336153023969906,0.9391668272981082,3.0298994980222576,1.0099664993407524
34,1.271548892634588,0.0842159117077377,0.28485338675431826,0.45318750006789876,0.970307501557145,3.0641131927216874,1.0213710642405625
35,1.2474246483312263,0.07738904679747731,0.3000194220890589,0.47347429327903673,1.002410794441919,3.100718204938718,1.0335727349795727
36,1.2200244981068278,0.06993865461212385,0.31771165409611907,0.4969302517689438,1.0391718404635952,3.1437768990476096,1.04792563301587
37,1.1975787171636079,0.06408823743501874,0.3326923695951,0.5167450605301801,1.0701269099739759,3.1812312946978825,1.0604104315659608
38,1.1710991183146429,0.05754868355196058,0.3505838427097336,0.540217720032202,1.1064884997109194,3.2259378643194587,1.0753126214398196
39,1.1367759120229823,0.04980931380146499,0.37334892893205335,0.5695805978059736,1.1513444051394788,3.280859157701953,1.0936197192339843
40,1.118554341233101,0.045893902817464194,0.38579462693432565,0.5855433064801695,1.1755904808706132,3.3113766583356736,1.1037922194452245
41,1.0992219351794332,0.041892385640532055,0.39927497766965386,0.6027614469392287,1.2016382788309643,3.3447890242598124,1.1149296747532709
42,1.0790533804726656,0.03794168426679032,0.4134408497566207,0.6207817168647362,1.2288151472227171,3.38003277858353,1.1266775928611767
43,1.0578471018052042,0.03386241151615185,0.42914019351281923,0.6406625500734316,1.2586390292696215,3.4201512861772283,1.1400504287257427
44,1.0359276067780974,0.029913797629590493,0.4455237125286363,0.6613116981124741,1.289513970292922,3.46219078534172,1.1540635951139067
45,1.0186296098598835,0.026994717121748765,0.4585240275573435,0.6776341762356085,1.3138459180393793,3.4956284488139637,1.165209482937988
46,1.0022102997712585,0.02426868099066074,0.4714979920334244,0.6938606857792096,1.3379357525734243,3.5297734111479775,1.1765911370493258
47,0.9855121952033487,0.021709378445053298,0.48449736502119195,0.7100926374776051,1.3619670295440482,3.5637786056912475,1.1879262018970824
48,0.9787493343080229,0.020698037160924162,0.4898815033780481,0.7167867844038495,1.3718387913972554,3.5779544506481002,1.1926514835493667
49,0.9734699701718419,0.019886413688975636,0.49433246464555486,0.7223049998246912,1.3799661454088996,3.589959993739963,1.1966533312466543
50,0.967935874483609,0.019123190085757656,0.4986001410905714,0.727618871986261,1.3877928414865597,3.601070919132759,1.200356973044253
51,0.9617435352267444,0.01821278636729626,0.5038466363054692,0.7341128419034715,1.3973368013008274,3.6152526011038084,1.205084200367936
52,0.9553916084788012,0.017333237521125304,0.5090580915427959,0.7405735185930461,1.4068263112086483,3.629182767344417,1.2097275891148056
53,0.9480450944537049,0.016340721744763257,0.5151300775820995,0.7480902165615151,1.4178499538944977,3.6454560642365808,1.2151520214121936
54,0.9388520378578407,0.015168827355259299,0.522566033347516,0.7572923091670563,1.4313168534033498,3.665196061131022,1.2217320203770072
55,0.9301175600894075,0.014061564563478278,0.529925995452462,0.766379796137215,1.4445988049427347,3.6850837211852974,1.2283612403950992
56,0.9220477531685424,0.013042912068369349,0.5370178510189326,0.7751132673092404,1.457348303769342,3.7045700873344263,1.2348566957781422
57,0.9156380051213894,0.012310384680996796,0.54228744982318,0.7816126496979122,1.4668111117350928,3.7186596010585715,1.239553200352857
58,0.9100882999949975,0.011642108525396747,0.5472788060577979,0.787733863660762,1.4757177037177716,3.7324607819567257,1.2441535939855752
59,0.9028122186507603,0.010826282854982525,0.5535786156909992,0.7954683497812222,1.4869518047512758,3.74963727172924,1.2498790905764132
60,0.8954195961922824,0.010024616914824758,0.5600422416411792,0.8033971289098378,1.4984536409780824,3.767337224636207,1.2557790748787356
61,0.8862636627111437,0.009076348125939705,0.5680507465136033,0.8131857765306113,1.5126097547341404,3.789186288615438,1.263062096205146
62,0.8699543217400492,0.007517209491631628,0.5822901510314915,0.8305675637195236,1.5376713184949058,3.828000564477602,1.2760001881592007
63,0.8538186259777055,0.006085353863923782,0.5969449232078927,0.848420278655466,1.5633678622593061,3.868637043964294,1.2895456813214314
64,0.8302179219762518,0.0042689759541300375,0.6184758524606684,0.8744870885246451,1.6006517123730999,3.928101551288795,1.3093671837629317
65,0.8021353132128647,0.0025004629377849293,0.6449742477848417,0.9064143797878993,1.6460943972536901,4.0021188009770805,1.3340396003256936
66,0.7749388173739086,0.0012083600258257273,0.6718956464441688,0.938753740336367,1.691963024318121,4.078759588498391,1.3595865294994638
67,0.746624487787673,0.00034902442242518454,0.7008907888523784,0.9735171054248638,1.7410971543234635,4.162478560810804,1.3874928536036013
68,0.7186187984622912,7.362868988639994e-06,0.7301426615277834,1.0084029489603668,1.7901231846338856,4.247294956453316,1.4157649854844385
69,0.6920685251355054,0.0001675139820150591,0.7593954587511642,1.0431326443529327,1.8387240043268178,4.333488146548436,1.4444960488494785
70,0.6646718345382431,0.0008582617234596259,0.7905538172555588,1.0800477849087189,1.8902343599188223,4.426366058344803,1.4754553527816008
71,0.6333522468014882,0.002309823649848645,0.8264857336754802,1.1220157417999275,1.9480801642542245,4.532243710180969,1.5107479033936564
72,0.6014761181443605,0.004545485860079562,0.8642043619628312,1.165803450839164,2.008097910691592,4.644127327498028,1.5480424424993426
73,0.5715138669397358,0.007446527820840127,0.9017989110649545,1.2092850965817814,2.0674766938687306,4.757521096276042,1.5858403654253472
74,0.540839442518286,0.011247422091063657,0.9419756166488075,1.2555909185691507,2.1305121755471554,4.880165575374463,1.6267218584581542
75,0.5107435991985366,0.01586140225207164,0.9831288277959592,1.3027403034069163,2.1943565976668404,5.006830730320324,1.6689435767734413
76,0.4819889452322814,0.02121381768789997,1.0247957110077874,1.3503300245197014,2.258584454202759,5.136912952650429,1.7123043175501431
77,0.45438186346797066,0.0272230425405361,1.066488531507096,1.3978090846296416,2.3224791787991,5.268381700944344,1.7561272336481146
78,0.4241546294438394,0.03480543010254304,1.1132163188519926,1.4502646888442583,2.392211795808596,5.414652863051229,1.804884287683743
79,0.39459424310002184,0.043458778374230206,1.1617340480931346,1.5045913492287606,2.4642140340750585,5.568592452871206,1.856197484290402
80,0.3673633048597256,0.05262959851987902,1.2091309160745807,1.557551782322656,2.534211281168931,5.720886882945772,1.9069622943152573
81,0.3412625053488725,0.0626762725868693,1.2575775822920878,1.611449252296696,2.6052370779167116,5.8782026904412366,1.9594008968137455
82,0.3142745653871542,0.07442912363084618,1.3106720477704952,1.6702644339373196,2.6825380044734892,6.0521781751993045,2.017392725066435
83,0.2885512800789776,0.08722626544797268,1.3650745938978157,1.7303776721672253,2.7613167072717433,6.232546518863734,2.0775155062879116
84,0.26451934938798344,0.10064892469751338,1.4190001385219595,1.7899341091301124,2.8391912682304223,6.413293789967991,2.137764596655997
85,0.24134370122202903,0.11524014139893106,1.4745938760458535,1.851369503088588,2.919269458366618,6.601816680122019,2.200605560040673
86,0.21797608523850273,0.13185568802896416,1.5347611538086134,1.9181257500236208,3.00608332501116,6.808802002110861,2.269600667370287
87,0.19537149652811867,0.15001698461711602,1.5974652215959706,1.987920721722726,3.0966727972093326,7.027447221673263,2.3424824072244212
88,0.17473521343544698,0.16872283041486372,1.6596706489505095,2.0567526164103516,3.1857532456817332,7.245634554892904,2.415211518297635
89,0.15587251439686522,0.18797124617984193,1.7216785344725238,2.125012001244207,3.273912938394866,7.464447234688303,2.4881490782294344
90,0.13788851012238487,0.20858884633529742,1.7861874049432285,2.1957220562562054,3.365091055505678,7.693477873162794,2.564492624387598
91,0.12057511374120276,0.23091824476538025,1.8538500314801094,2.269343888430812,3.4595962546756227,7.934283533093128,2.6447611776977094
92,0.10518388022385172,0.25335502673809973,1.920039658308989,2.341059370834896,3.551419238450992,8.171057174556829,2.723685724852276
93,0.0914361322223913,0.27598533220070226,1.9850881502283078,2.411619283608031,3.641645268201059,8.405774166460493,2.8019247221534975
94,0.07790426788953317,0.30124833631388526,2.0557041114747228,2.488577508390739,3.739935421339674,8.663369645408554,2.8877898818028513
95,0.06585551068938013,0.32693936888070607,2.125722500398031,2.5651203673395226,3.837572055431403,8.921209802739043,2.973736600913014
96,0.05520052213735512,0.35293646761795955,2.1950556493286473,2.641016942905719,3.9342632568009592,9.17847283879064,3.0594909462635465
97,0.045153372000527256,0.3812013447262542,2.2690101551632837,2.7219385650192085,4.03722899908669,9.454532435995963,3.1515108119986546
98,0.03632255364524951,0.4101387829059045,2.343447958964553,2.8032503464893037,4.140556975681831,9.733716617686841,3.2445722058956137
99,0.028664181071803792,0.4395476696793112,2.417851407280538,2.884518715764783,4.243732925111254,10.014314898907688,3.338104966302563
100,0.02172355908500624,0.47123318160842553,2.4967167703063735,2.9706847502344194,4.353012690040846,10.313370951275072,3.437790317091691
101,0.01596114516971193,0.5030767437118641,2.574756852974361,3.0559612042552398,4.461046819141802,10.610802765252979,3.536934255084326
102,0.011019285692613442,0.5368865614801626,2.6564058576347582,3.145183442145966,4.5739549530125725,10.923450099966072,3.641150033322024
103,0.007055606436436194,0.5716247308983745,2.73910660334893,3.235535395421505,4.68814219520955,11.241464531314795,3.7471548437715985
104,0.003981820148288324,0.6078155422565044,2.824136017671159,3.328436623249892,4.805418551786347,11.56978855511219,3.8565961850373967
105,0.0017977863951313161,0.6452860672550355,2.911093171062972,3.4234685536750535,4.925269750974429,11.906915329362622,3.9689717764542074
106,0.00047353340990474377,0.6843174159336045,3.0005976888485093,3.5213031279162332,5.048539524058462,12.255231290166714,4.085077096722238
107,1.9312309415581216e-06,0.7245389723189851,3.0917701781207376,3.6209483005261176,5.173970494720489,12.611229876917271,4.203743292305757
108,0.0003620777770949538,0.766601212538026,3.186019932105312,3.723925536242571,5.303458569864446,12.98036732852745,4.32678910950915
109,0.0015315759646169365,0.8098178076632044,3.2817784995855304,3.828511718764732,5.434818552577892,13.356458154555977,4.452152718185325
110,0.003516331147391798,0.8550348743039679,3.3809869556048824,3.9368900040579407,5.570851057660399,13.74727922277458,4.582426407591527
111,0.006286915793441499,0.9017602055828233,3.4824638532066072,4.047734815270874,5.709869303219912,14.148115093073656,4.716038364357885
112,0.009826499648307148,0.9500218949578284,3.5862232004861445,4.161047003459843,5.851866347256984,14.558984945809108,4.852994981936369
113,0.014158550257822138,1.0002512722077554,3.6931253409719296,4.277736263223853,5.997985671763873,14.983257098425232,4.994419032808411
114,0.019267011159698942,1.0523417358802551,3.802994210812296,4.397674410247109,6.148136104426812,15.420413472526171,5.14013782417539
115,0.025133716427073807,1.1062595738905014,3.9157114881173882,4.520716161939299,6.302089964376366,15.869910904750627,5.289970301583542
116,0.031764549766470675,1.162180565484404,4.031456838050397,4.64692706233839,6.45981609052193,16.33214510616159,5.44404836872053
117,0.03914180700094428,1.2200679142022872,4.150165975120729,4.776269389110207,6.6213233133299365,16.806968398764106,5.602322799588035
118,0.04726009136817273,1.2799657313056454,4.272095773755533,4.909187308327945,6.787364711489856,17.29587361624715,5.765291205415717
119,0.05613078482529058,1.3419711996447432,4.396995766614699,5.0450598495363845,6.956763499838827,17.796921100459947,5.932307033486649
120,0.06075044403345874,1.3730603486919102,4.4593937003868,5.11304146293133,7.041624356157568,18.047870312201066,6.0159567707336885
121,0.0655081514488368,1.4043808539357576,4.521962714682021,5.181153074909777,7.126582521376047,18.29958731635244,6.099862438784147
122,0.07044567411606202,1.4362263322607154,4.585281946314649,5.250011436857223,7.212407038468885,18.554372428017533,6.1847908093391775
123,0.07555692583247638,1.4685448620885706,4.649305623228025,5.3196343690055725,7.299184924137544,18.812226704292186,6.270742234764062
124,0.08083182261291758,1.5013053321090255,4.713895909737288,5.389797746216544,7.386565328141868,19.072396138817645,6.357465379605881
125,0.0862633003063032,1.5344691052035637,4.778993307558216,5.460443448894602,7.474504698522173,19.334673860484855,6.444891286828285
126,0.09187314485666223,1.5681198394970088,4.8449515191449635,5.532141150526263,7.563888021836005,19.600973675860903,6.533657891953634
127,0.09765574376220416,1.6022907052130413,4.911618280095181,5.6045197610104704,7.654054623490187,19.87013911357108,6.6233797045236935
128,0.10358781225085871,1.6368672536307498,4.9787925295866,5.67740291386642,7.74477861651852,20.141429125853147,6.713809708617716
129,0.10968094486950225,1.6719162809337205,5.046628694950457,5.750974314545881,7.836319500361067,20.415519735660627,6.805173245220209
130,0.11594292499283217,1.707487813559937,5.115198477161197,5.825292455770829,7.9287409728094635,20.69266264429426,6.897554214764753
131,0.12236408485534572,1.7435610939468233,5.184466687936296,5.900311478822316,8.022119372925676,20.97282271848646,6.990940906162153
132,0.12894227048523368,1.7800685895089854,5.2542896147803155,5.9758753925309875,8.1161794703263,21.25535533763182,7.085118445877273
133,0.13567952840154937,1.817001016750878,5.324677770709563,6.052000402680043,8.21095783713024,21.54031655567227,7.180105518557423
134,0.14257185197792424,1.8543236018584717,5.395586391182395,6.128669236704588,8.306489023442003,21.82764010516538,7.275880035055127
135,0.1496208235461692,1.892055216686327,5.466984420767826,6.205773581530523,8.402580106715634,22.11701414924648,7.3723380497488264
136,0.15683742530679848,1.9302136373318455,5.539003217239971,6.283538361941119,8.499627487752605,22.40922012957234,7.46974004319078
137,0.1641958145005671,1.9687300948109103,5.6114509450690955,6.3616966699249735,8.597253392929876,22.703326917235422,7.567775639078474
138,0.17168572329837722,2.007615165046112,5.684376078422018,6.440326219389298,8.695583322597946,22.99958650875375,7.66652883625125
139,0.17930914767121905,2.0468800418102857,5.757786927650174,6.519425048464239,8.7945828261043,23.297983991700217,7.765994663900073
140,0.18707109854001577,2.086536547137969,5.831699282483691,6.5990191168838646,8.894264131686304,23.598590176731847,7.866196725577282
141,0.19498701772251217,2.1266245037886295,5.906254423952352,6.679319367404408,8.994932485212033,23.902117798079935,7.967372599359979
142,0.20303727455098025,2.1670934251843095,5.981199332642608,6.759916769975663,9.09592415597296,24.20717095832652,8.06905698610884
143,0.2112468275998411,2.207998934201973,6.056748199219051,6.841153261997229,9.197749915379044,24.51489713839714,8.171632379465713
144,0.21961906283093627,2.2493438495252778,6.132888976179688,6.923002924585333,9.300338363433555,24.82519317655479,8.27506439218493
145,0.22816142075321902,2.2911286527813615,6.209634040089466,7.005500576007274,9.403747898223514,25.138172587854836,8.379390862618278
146,0.23686522246308178,2.3333330654014945,6.286854469223007,7.088437958188802,9.507616248559033,25.453106963835417,8.484368987945139
147,0.24572942708835657,2.3759504712245025,6.364617839505794,7.171929302648785,9.612180911320435,25.770407951787874,8.590135983929292
148,0.2547489317484161,2.418976359277911,6.442942885634341,7.256020607939459,9.717544113559681,26.09023289815981,8.696744299386603
149,0.2639110392848379,2.4623793640875395,6.521697611350259,7.340516795846933,9.823400338175375,26.411905148744946,8.803968382914983
150,0.2732234332260699,2.506170068178731,6.600963452115771,7.425537747474922,9.929962768435836,26.73585746943133,8.911952489810444
151,0.2826821320408388,2.5503375352075226,6.680707968499408,7.5110514169337526,10.037170387884668,27.061949440566192,9.020649813522065
152,0.29228156786815784,2.594858439613917,6.7608650265450825,7.596967327095261,10.144900656795826,27.389873017918244,9.129957672639415
153,0.30202762947369344,2.639745574158193,6.841496401873419,7.683386737117316,10.253331954306875,27.719988296929493,9.239996098976498
154,0.31192156428436507,2.6849921977184903,6.922616980903371,7.770343917351119,10.3625126571295,28.052387317386845,9.350795772462282
155,0.32195915620770454,2.7305762488312006,7.00416726785871,7.857766625820075,10.472349875474494,28.386819174192183,9.462273058064062
156,0.33213770934699877,2.776495336781328,7.086147066356833,7.945655619511534,10.58285197390402,28.723287705900717,9.574429235300238
157,0.3424576582262043,2.822816946801614,7.168652597583241,8.034081779478662,10.69404089625871,29.06204987834843,9.687349959449476
158,0.3529102905554452,2.869556714109697,7.251609359473784,8.122886326577227,10.805635219335937,29.40259791005209,9.800865970017364
159,0.3634934879038889,2.916832746810067,7.334858813934082,8.211563655518324,10.916731908976605,29.743480613142967,9.914493537714323
160,0.37425324891889467,2.964481682472094,7.418861273739338,8.301286450288233,11.029454470921655,30.088337126340214,10.029445708780072
161,0.3851189958813417,3.012324755643467,7.502938944627838,8.39099331976415,11.142195282826195,30.43357129874299,10.144523766247664
162,0.39611342735972305,3.0603677634067585,7.587242081519178,8.480979491157198,11.25546540317134,30.780168166614196,10.260056055538065
163,0.4072532497546221,3.1086170383140983,7.671882109620117,8.571463736653437,11.369641641313505,31.12885777565578,10.376285925218594
164,0.6417167068734091,4.046591506295433,9.303311286746819,10.332766680787179,13.63780285790401,37.96218903860685,12.654063012868951
165,0.6554071444442345,4.097820604259443,9.391916758593151,10.429904190197034,13.76525585917388,38.340304556667746,12.780101518889248
166,0.6692522242287063,4.149329584013301,9.48111428755168,10.52800916541245,13.89429000159923,38.721995262805365,12.907331754268455
167,1.1778412558033098,5.892602450446711,13.014727141793813,14.881550382382327,20.014018983426745,54.980740213852904,18.326913404617635
168,1.1900171423863954,5.926211453414094,13.119554977577918,15.039919008055378,20.25794851213958,55.53365109357337,18.511217031191123
169,1.201564549582028,5.956593012915854,13.219577275040027,15.194630944248095,20.498523158651516,56.07088894043752,18.690296313479173
170,1.212506650746308,5.982998761309715,13.314763213887879,15.345659598004671,20.73556493190512,56.5914931558537,18.863831051951234
171,1.2228903515430625,6.006061882162617,13.405662161831522,15.493323601529237,20.969450249277166,57.097388246343606,19.032462748781203
172,1.232776403897107,6.026662051574391,13.492918021137529,15.638045820308788,21.200759664723968,57.59116196164178,19.197053987213927
173,1.2421642249561424,6.045040683219317,13.576228770366926,15.779413020195122,21.42901418623055,58.07186088496806,19.35728696165602
174,1.2510401327995428,6.060480335683711,13.654722090163318,15.916673290514389,21.65319121521017,58.53610706437113,19.51203568812371
175,1.2594789062401692,6.073488002301319,13.72930293690439,16.050617852389628,21.874265980387616,58.98715367822312,19.66238455940771
176,1.267531969517022,6.08453113046093,13.80082839358992,16.181919333342723,22.09306689051754,59.42787771742814,19.809292572476046
177,1.2753253540875527,6.094131010422962,13.870166934273037,16.311305790145227,22.310526200309333,59.861455289238116,19.95381842974604
178,1.2828760583109748,6.101931106439987,13.936425112270939,16.437921600144804,22.525572788570443,60.284726665737146,20.09490888857905
179,1.2900676038483412,6.108015795828149,13.99982732403595,16.561927885253372,22.7384369453037,60.698275554269514,20.232758518089838
180,1.2968141625708658,6.112545925930981,14.060819523408972,16.68370207371645,22.949656489398134,61.103538175025406,20.3678460583418
181,1.303082812753276,6.115559861010851,14.119669035367341,16.803427747326953,23.15949133535539,61.50123079181382,20.50041026393794
182,1.3090960648746348,6.117133190980787,14.176503218375853,16.921219545762213,23.368061456061277,61.892013476054764,20.630671158684923
183,1.314902189178188,6.1175517706133755,14.231485489564502,17.03733222772931,23.575682102371847,62.276953779457216,20.758984593152405
184,1.3205609743548714,6.117264963405006,14.28506127043786,17.152393480678978,23.78333630360551,62.65861699248222,20.88620566416074
185,1.326008314839503,6.116515701613897,14.337300370147666,17.266519855799864,23.991486961827327,63.03783120422826,21.01261040140942
186,1.3307015064644165,6.115296381498537,14.38872499177328,17.37934070713403,24.200896290334217,63.41495987720448,21.13831995906816
187,1.3349359521468054,6.114172827989791,14.440334408713555,17.491873427311223,24.412619117597643,63.793935733759014,21.264645244586337
188,1.3391515330093589,6.1136356510795595,14.493092994078376,17.605927782524006,24.627162377827528,64.17897033851882,21.39299011283961
189,1.3437016394861863,6.11398171234243,14.547368292635321,17.722324530719657,24.844954051404315,64.57233022658791,21.524110075529304
190,1.3486519272537207,6.115007081857931,14.602741248979092,17.840584070489495,25.065117877779485,64.97210220635972,21.657367402119906
191,1.3537593155689234,6.11661904339536,14.659172968049944,17.96040729335029,25.2881425068487,65.37810112721321,21.792700375737738
192,1.3587137494837813,6.118626754134114,14.716398967763094,18.081553885875913,25.51431950231566,65.78961285957256,21.929870953190854
193,1.363294210572277,6.1209064610289055,14.77424088920855,18.20386737309919,25.743871171854842,66.20618010576376,22.068726701921253
194,1.3674067774685064,6.123432563759493,14.832670602643306,18.327370317498517,25.97687644937126,66.62775671074108,22.209252236913695
195,1.3713573582386176,6.126306218000807,14.891887336345075,18.452070316133288,26.21300264023868,67.05462386895647,22.351541289652157
196,1.3752229673017133,6.129613254330476,14.951996406624295,18.578130655261937,26.452199886552812,67.48716317007123,22.49572105669041
197,1.3788811857288814,6.1332584576972975,15.012800489712678,18.70535864254037,26.69413676408141,67.92443553976064,22.641478513253546
198,1.382207919784906,6.1372449344501545,15.074295036672241,18.833800415837363,26.93904049998489,68.36658880672957,22.78886293557652
199,1.3850482794963421,6.1415084382624645,15.136371130481923,18.963359968723875,27.187061001784542,68.81334881874915,22.937782939583048
200,1.3875338708206517,6.1460935630006235,15.19904596254247,19.093881911997546,27.438203744724003,69.2647590530853,23.0882530176951
201,1.389735901620713,6.151185241340834,15.26272854497138,19.22592570172546,27.69324509038528,69.72282048004367,23.240940160014556
202,1.3918547355756683,6.157480871395175,15.328850670375521,19.361380733991183,27.954813989469308,70.19438100080686,23.398127000268953
203,1.3940500896066297,6.165480436065147,15.39852863415762,19.50176961660259,28.22511861301253,70.68494738944452,23.56164912981484
204,1.396787135194018,6.176593718017179,15.474579409808353,19.650813544872946,28.509452009166594,71.20822581705909,23.73607527235303
205,1.400743689453182,6.192511216164294,15.560181953623166,19.812502937097523,28.813833568063686,71.77977336440185,23.926591121467283
206,1.406449376922129,6.214684115561225,15.65810399817641,19.990299839605715,29.143560655853296,72.41309798611877,24.13769932870626
207,1.4143007810978916,6.244313759599644,15.770725706579544,20.187210929211737,29.50301313918221,73.11956431567103,24.373188105223676
208,1.424555063476176,6.282122997747943,15.89939790264141,20.40496299894767,29.894709998546386,73.90574896135959,24.63524965378653
209,1.4372811290586682,6.328419259445901,16.044732328031838,20.6443083339749,30.31973959859218,74.77448064910348,24.924826883034495
210,1.4525908696127228,6.382753269911998,16.20571247893772,20.904011793767083,30.776505982064105,75.72157439429363,25.240524798097876
211,1.4702728070749707,6.444742563814619,16.381596854365785,21.183154187394113,31.263694206791488,76.74346061944097,25.581153539813656
212,1.4902533709337975,6.5134221728367425,16.570387713658747,21.479278632689134,31.777988962581706,77.83133085270012,25.94377695090004
213,1.5122569466119353,6.5881525267425545,16.770903823968073,21.79096590883555,32.31754323855174,78.97982244470985,26.32660748156995
214,1.5357560516928073,6.668397790465708,16.98246266587223,22.117587434294123,32.88198329838242,80.18618724070728,26.728729080235762
215,1.5606765059621008,6.753034473274728,17.202857671445095,22.45657390955802,33.46782357586014,81.44096613610009,27.146988712033362
216,1.586686910021626,6.8414359032980565,17.431199492706796,22.80703384568396,34.07402117843379,82.74037733014423,27.58012577671474
217,1.6139267021039765,6.93263651392807,17.665384821822734,23.16642585985062,34.69727713021133,84.07565102791673,28.025217009305578
218,1.6418253780864185,7.027070522188514,17.906884098060093,23.53688183964784,35.34091579450631,85.45357763248919,28.484525877496395
219,1.6706721967368081,7.123676319533946,18.153383595536763,23.915635424654763,36.00153283421493,86.8649003706772,28.954966790225736
220,1.7003428597528873,7.222435346070474,18.405017480738223,24.303007298760857,36.67986324450686,88.31066622982931,29.436888743276437
221,1.7306405658046107,7.3233483677106515,18.662047965025664,24.699615230719882,37.37729790875477,89.79295003801558,29.930983346005192
222,1.7615448880549025,7.426360124884221,18.924455319786265,25.10551958981776,38.094248357676896,91.31212828022004,30.43737609340668
223,1.793065854839859,7.531340258387998,19.19202771290059,25.520605638100914,38.830934844088304,92.86797430831767,30.95599143610589
224,1.8251762828621922,7.638222950060147,19.464741080469796,25.945036746631857,39.58806285841843,94.46123991844243,31.487079972814144
225,1.8577201202022993,7.747189206160935,19.743237408421763,26.37986921306598,40.367732750573865,96.09574869842484,32.03191623280828
