,N/gchisq,g/rchisq,r/ichisq,i/zchisq,totchisq,reducedtotchisq,totchisq2,reducedtotchisq2,starindex,modelindex,test2
32,30.04906068958611,0.6837186764198634,7.380846468771506,0.9134172803230446,8.977982425514414,4.488991212757207,39.027043115100525,13.009014371700175,32.0,242.0,2.8979816968075194
33,29.26695787669491,2.4585609703461184,10.284071232460143,2.54966889753359,15.292301100339852,7.646150550169926,44.55925897703476,14.853086325678253,33.0,267.0,1.94255739907556
34,8.768555205478155,0.012240974060823518,1.9290387156590356,0.0008538445623049936,1.9421335342821642,0.9710667671410821,10.71068873976032,3.5702295799201065,34.0,119.0,3.676605667838083
35,29.741151899352054,0.09329737525908316,0.6325138004612811,5.525713160215119,6.251524335935484,3.125762167967742,35.99267623528754,11.997558745095846,35.0,1200.0,3.838282665279114
36,5.407348226031981,0.9529356834888314,0.9549455636410625,0.04242911257751121,1.9503103597074052,0.9751551798537026,7.357658585739387,2.4525528619131287,36.0,246.0,2.51503854215395
37,3.626465136888022,1.915279222507121,0.06346674727912531,0.05070808470736454,2.029454054493611,1.0147270272468054,5.655919191381633,1.885306397127211,37.0,249.0,1.8579443993351528
38,67.18057721196183,2.0304543424899646,0.11993378661019201,0.0010323110468642488,2.151420440147021,1.0757102200735105,69.33199765210885,23.110665884036283,38.0,264.0,21.484099948829133
39,8.034158428207808,3.5205518456520193,12.148667081265195,2.481746391983364,18.150965318900578,9.075482659450289,26.185123747108385,8.728374582369462,39.0,251.0,0.9617532102582572
40,4.015387411648006,1.1136109889337924,3.231767880570303,2.5577956084480666,6.903174477952161,3.4515872389760807,10.918561889600168,3.639520629866723,40.0,255.0,1.0544483966009774
41,4.5780293800021425,1.9652402515950507,1.959974589683692,2.806576355833053,6.731791197111796,3.365895598555898,11.309820577113939,3.769940192371313,41.0,310.0,1.1200407386339513
42,8.155505289996634,1.1860425332541862,0.49602136060891,0.38277644812800277,2.064840341991099,1.0324201709955494,10.220345631987733,3.4067818773292444,42.0,102.0,3.2998017406460867
43,24.156511445677165,0.8875367834667086,3.5927550340890457,0.04136644732161928,4.521658264877374,2.260829132438687,28.67816971055454,9.559389903518179,43.0,251.0,4.228267305281386
44,7.534930703764707,0.2901296057633858,0.15808935576787667,5.496399917851642,5.9446188793829045,2.9723094396914522,13.47954958314761,4.493183194382537,44.0,250.0,1.5116808278376839
45,32.082600597819265,4.964005834445405,16.72871305995691,3.824596288768427,25.517315183170744,12.758657591585372,57.59991578099001,19.19997192699667,45.0,253.0,1.5048583120264545
46,6.643069546579588,1.6592824715484749,7.182992039476386,0.7451306806979602,9.587405191722821,4.793702595861411,16.23047473830241,5.410158246100803,46.0,245.0,1.128596974449688
47,10.163708092982947,1.652168267968209,0.2622826964883159,0.0006091639473939452,1.915060128403919,0.9575300642019595,12.078768221386866,4.026256073795622,47.0,252.0,4.204835152775335
48,15.293146042863702,0.577396582975132,4.571974633833098,0.461889643310121,5.611260860118351,2.8056304300591757,20.904406902982053,6.968135634327351,48.0,244.0,2.483625626408814
49,13.887826790084679,0.00046323751393341733,0.3283327859185857,2.220552211712304,2.5493482351448233,1.2746741175724117,16.437175025229504,5.479058341743168,49.0,330.0,4.29839930552439
50,851.0289911667663,0.07375756180673496,0.11448558332409872,14.09288523181189,14.281128376942723,7.1405641884713615,865.3101195437091,288.4367065145697,50.0,1221.0,40.394105969981865
51,6.219579540843306,1.9650765080515311,0.00041481917536043215,0.11528101145626914,2.0807723386831607,1.0403861693415803,8.300351879526465,2.766783959842155,51.0,255.0,2.6593817193793954
52,5.33999728916821,0.6566985456997984,4.417046067298707,0.3047603579272151,5.378504970925721,2.6892524854628603,10.718502260093931,3.572834086697977,52.0,246.0,1.3285602991952015
53,5.218635401878472,1.3168760035967981,0.4269806185696776,0.24886389111743643,1.992720513283912,0.996360256641956,7.211355915162384,2.4037853050541282,53.0,254.0,2.412566427685135
54,4.6722731460915945,1.377493878220077,0.052885684292668864,0.3699535102255408,1.8003330727382865,0.9001665363691432,6.472606218829881,2.157535406276627,54.0,1196.0,2.396818054333735
55,5.201626450008252,0.774088755086767,1.2289160660394012,0.0016029115716028504,2.004607732697771,1.0023038663488855,7.206234182706023,2.402078060902008,55.0,550.0,2.396556714534197
56,4.318545455844274,1.0872790595513124,0.5291180611781736,0.15195731160421685,1.7683544323337028,0.8841772161668514,6.086899888177976,2.028966629392659,56.0,1198.0,2.294751088688737
57,18.004367354241612,0.45280846231434957,2.8782217332428397,0.007826563219693996,3.3388567587768834,1.6694283793884417,21.343224113018493,7.114408037672831,57.0,260.0,4.261583261378987
58,100.14716912377322,0.926075721319933,0.03859743123058669,1.2294914490111257,2.194164601561645,1.0970823007808226,102.34133372533486,34.11377790844495,58.0,116.0,31.095003432436446
59,17.001928271982965,0.12258756665795076,1.468369101269083,0.49381759554568544,2.084774263472719,1.0423871317363596,19.086702535455686,6.362234178485228,59.0,120.0,6.103523330998261
60,8.619608694638377,0.015140411861167408,1.8025520697711164,0.16640924622887932,1.984101727861163,0.9920508639305815,10.603710422499539,3.5345701408331798,60.0,240.0,3.5628920545756517
61,39.317020096445106,0.6564751496090557,4.528876326109675,0.0038018056192833105,5.1891532813380135,2.5945766406690067,44.50617337778312,14.835391125927707,61.0,264.0,5.717846562475191
62,10.560350865408138,0.9287723350495933,0.9662848151396995,0.10298770128264711,1.9980448514719402,0.9990224257359701,12.558395716880078,4.186131905626692,62.0,294.0,4.190228164841054
63,20.198599281581075,0.4325233114735101,0.7310713344212978,0.8446094992850306,2.0082041451798385,1.0041020725899192,22.206803426760914,7.402267808920304,63.0,250.0,7.3720272181366475
64,850.17804135569,160.37144961558718,130.15357979259318,14524.978259306703,14815.503288714885,7407.751644357442,15665.681330070574,5221.893776690192,64.0,1207.0,0.7049229006844148
65,325.8964385957908,17.29551097317918,2.0420359064603217,6099.246189158942,6118.583736038581,3059.2918680192906,6444.480174634372,2148.1600582114575,65.0,1207.0,0.7021755853593215
66,8.984231914084083,1.569838529154742,0.14648540651159386,0.009518180057342259,1.7258421157236783,0.8629210578618391,10.71007402980776,3.570024676602587,66.0,274.0,4.137139364113395
67,12.570513585922424,1.2564870934616026,5.706469406575714,2.507660716605026,9.470617216642342,4.735308608321171,22.041130802564766,7.347043600854922,67.0,251.0,1.5515448323567025
68,12.745199396768909,1.4424336296762348,0.2575651347834332,0.3085908982203962,2.0085896626800643,1.0042948313400322,14.753789059448973,4.917929686482991,68.0,246.0,4.8968983340489665
69,3.035062357179112,0.2402676637490446,0.16141174031717592,1.6669791532666391,2.0686585573328595,1.0343292786664298,5.103720914511971,1.7012403048373237,69.0,120.0,1.644776320197325
70,36.05181413968484,0.3051329160450148,0.9016730604928856,0.7701539063985636,1.9769598829364639,0.9884799414682319,38.028774022621306,12.676258007540435,70.0,253.0,12.823991136038472
71,17.08094189212477,1.8302521255340232,4.201599279745481,0.7506333751328713,6.782484780412375,3.3912423902061875,23.863426672537145,7.954475557512382,71.0,255.0,2.345593337853019
72,1562.304567963387,9.852231524585102,23.58091104653818,17.422114049940976,50.85525662106426,25.42762831053213,1613.1598245844511,537.7199415281503,72.0,242.0,21.147074157341944
73,3.942835670152672,0.0023685892561184745,1.629659461060528,1.4218291522531354,3.053857202569782,1.526928601284891,6.996692872722454,2.332230957574151,73.0,106.0,1.5274001388222136
74,5.382934746346847,1.688663138845744,0.18376309169896338,0.004336624595262027,1.8767628551399695,0.9383814275699848,7.259697601486816,2.4198992004956055,74.0,270.0,2.5788012522393284
75,14.739437123279737,1.8560090132255052,0.15197832504176026,0.0936737756611862,2.1016611139284516,1.0508305569642258,16.84109823720819,5.61369941240273,75.0,262.0,5.342154712954204
76,14.932946399594384,0.4475200991498636,10.949603177580457,1.572385717476901,12.96950899420722,6.48475449710361,27.902455393801606,9.300818464600535,76.0,1209.0,1.4342591487086687
77,9.747979940727872,1.0081296051305373,4.648464442375354,0.5672538420679443,6.223847889573835,3.1119239447869176,15.971827830301706,5.323942610100569,77.0,248.0,1.7108202849941805
78,10.346609805533744,2.237356081567723,6.443400426901442,0.08141064770858607,8.76216715617775,4.381083578088875,19.108776961711495,6.369592320570498,78.0,247.0,1.4538851421202639
79,18.409118451922396,1.0821291537511504,0.699861646809879,4.51305867217089,6.295049472731919,3.1475247363659595,24.704167924654314,8.234722641551437,79.0,283.0,2.616253510706006
80,4.547276463280281,0.3413146897324852,2.727590510359767,0.278350212237748,3.34725541233,1.673627706165,7.894531875610281,2.631510625203427,80.0,240.0,1.5723393055157697
81,8.334634366528364,1.2411391241123089,0.0005342095621680933,0.6561235208420119,1.8977968545164887,0.9488984272582444,10.232431221044854,3.410810407014951,81.0,256.0,3.5944947415185178
82,18.684882847384173,0.8800877721970916,0.4948032839436056,0.322845915437453,1.6977369715781503,0.8488684857890751,20.382619818962326,6.794206606320775,82.0,114.0,8.003838898560529
83,12.220609954406749,1.5829947693037718,0.3638071947249931,0.1717916817169803,2.118593645745745,1.0592968228728725,14.339203600152494,4.779734533384165,83.0,271.0,4.5121767857485455
84,12.23068536839291,0.753490629577698,1.9103659368432375,6.34545677710518,9.009313343526115,4.504656671763057,21.239998711919025,7.079999570639675,84.0,1208.0,1.571706810647717
85,16.257570105966764,1.1721215067503346,9.830802981810598,0.3447611279866117,11.347685616547544,5.673842808273772,27.605255722514308,9.20175190750477,85.0,242.0,1.6217847794596094
86,20.47072870515396,1.7453359929090384,0.1056234602934214,0.2507896298124591,2.1017490830149193,1.0508745415074596,22.57247778816888,7.52415926272296,86.0,285.0,7.159902505516687
87,38.809962278999144,0.19899454530556765,1.04058132862437,0.7641148976932862,2.0036907716232237,1.0018453858116119,40.81365305062237,13.604551016874124,87.0,445.0,13.579491615717577
88,18.1510775992981,0.46095730110998273,2.7712184257312202,0.2986659530119549,3.530841679853158,1.765420839926579,21.68191927915126,7.227306426383753,88.0,242.0,4.093815062636468
89,4.596255179349332,0.8733897172240764,1.2994171764555547,0.7342752964543927,2.907082190134024,1.453541095067012,7.503337369483356,2.501112456494452,89.0,242.0,1.7207029543111365
90,8.029603258745956,0.064012973759539,2.4143362199235683,1.6604819081909385,4.138831101874046,2.069415550937023,12.168434360620001,4.056144786873333,90.0,447.0,1.9600436389089313
91,10.964803620505847,23.54621632572336,0.7260989579902705,151.26294989397255,175.53526517768617,87.76763258884309,186.50006879819202,62.16668959939734,91.0,290.0,0.7083099744825507
92,2.19952349407071,1.2992966832325998,0.11837464419696353,1.2471915978191144,2.664862925248678,1.332431462624339,4.864386419319388,1.6214621397731293,92.0,1196.0,1.2169197330266575
93,15.629750135282515,0.5236188865880991,2.580736851090685,0.34543959059538537,3.4497953282741696,1.7248976641370848,19.079545463556684,6.359848487852228,93.0,243.0,3.68708742558004
94,4.161620650400811,0.03381307884373345,1.8879400385272762,0.08652789057020277,2.0082810079412123,1.0041405039706062,6.169901658342023,2.0566338861140077,94.0,341.0,2.048153498421383
95,3.445986390103493,1.1439614852123547,0.5186351016766072,0.0026481847957527294,1.6652447716847147,0.8326223858423574,5.111231161788208,1.7037437205960693,95.0,117.0,2.0462381862005854
96,25.41913120030302,1.3705493165769274,5.2501305445154145,0.11485487651490209,6.735534737607244,3.367767368803622,32.154665937910266,10.718221979303422,96.0,247.0,3.1825897710716884
97,6.467026207025629,0.0018477013975703024,1.516988909641565,0.49709936005763194,2.0159359710967673,1.0079679855483836,8.482962178122396,2.8276540593741317,97.0,429.0,2.805301457898735
98,76.69554003106295,0.8692524583149237,3.2666552897828045,1.7488532437294864,5.884760991827214,2.942380495913607,82.58030102289017,27.526767007630056,98.0,245.0,9.355271028291334
99,6.474211108118754,0.034502105839836074,0.08939704008267474,4.507055761466675,4.630954907389186,2.315477453694593,11.10516601550794,3.7017220051693136,99.0,1196.0,1.5986862663088421
100,2.258027120118666,1.3159621215639234,0.2920057476640885,0.016168437696777917,1.6241363069247898,0.8120681534623949,3.882163427043456,1.294054475681152,100.0,240.0,1.5935293979498197
101,51.676783239664914,2.8042633522573115,11.761755877206964,7.64433399803402,22.210353227498295,11.105176613749148,73.8871364671632,24.629045489054402,101.0,1204.0,2.2177986308260564
102,26.728582347389324,1.2600409499392753,2.8269256647378453,0.22692482767894165,4.313891442356063,2.1569457211780314,31.042473789745387,10.347491263248463,102.0,246.0,4.797288666864137
103,22.306495617861206,1.0449276772886762,4.962465711430699,0.18544822726024648,6.192841615979622,3.096420807989811,28.499337233840826,9.499779077946942,103.0,241.0,3.0679870944654244
104,18.594622911249072,1.3642060465940633,5.104146495063137,0.43769595964340624,6.9060485013006065,3.4530242506503033,25.50067141254968,8.500223804183227,104.0,252.0,2.461675096137072
105,2.8296874942336734,0.6966032416332572,2.893562790905842,0.0014256651639168636,3.591591697703016,1.795795848851508,6.421279191936689,2.1404263973122295,105.0,247.0,1.1919096475699775
106,8.170233794085853,1.5754238841789208,0.3185854973913705,0.22960882678793343,2.123618208358225,1.0618091041791125,10.293852002444078,3.4312840008146925,106.0,270.0,3.2315450934727363
107,6.675781798418144,0.6386072805203596,2.0937813177906506,0.09540058688435471,2.827789185195365,1.4138945925976825,9.503570983613509,3.167856994537836,107.0,243.0,2.2405185019610836
108,9.829139542821453,0.4383290832067415,0.38420499862610696,1.1822021665774445,2.004736248410293,1.0023681242051465,11.833875791231746,3.9446252637439154,108.0,110.0,3.9353059704207043
109,9.9090321938617,1.1805954946762525,0.7384290410922889,0.108485124261596,2.0275096600301374,1.0137548300150687,11.936541853891837,3.9788472846306124,109.0,274.0,3.9248614821114782
110,7.683355535381181,0.051824616122504,1.8526274411552923,0.27324448317328587,2.177696540451082,1.088848270225541,9.861052075832262,3.287017358610754,110.0,245.0,3.0188020209003867
111,10.685264828931398,0.6557328849530579,4.620022196639559,0.28500527158661365,5.560760353179231,2.7803801765896154,16.24602518211063,5.415341727370209,111.0,248.0,1.9476982942716163
112,16.799120109274217,1.5880157131479118,0.5873170995703394,0.06535052142293786,2.240683334141189,1.1203416670705946,19.039803443415405,6.346601147805135,112.0,251.0,5.664880040032667
113,20.197079658722764,0.20207953545751972,0.9270464449860712,0.7123241844691893,1.8414501649127804,0.9207250824563902,22.038529823635546,7.346176607878515,113.0,111.0,7.978686306969881
114,22.851342470122095,2.139401019554132,0.0026827091841889516,0.0016326804471359958,2.1437164091854566,1.0718582045927283,24.995058879307553,8.331686293102518,114.0,265.0,7.773123587992025
115,6.362660996061055,0.03847251474619076,1.7158782852488192,0.23423510712614182,1.9885859071211518,0.9942929535605759,8.351246903182208,2.7837489677274028,115.0,258.0,2.7997271405361586
116,40.16065713780028,2.0716280271919296,4.6570333695199935,0.07349134626527147,6.802152742977194,3.401076371488597,46.96280988077747,15.654269960259157,116.0,237.0,4.60273991242588
117,39.76087974890301,0.5752567105146315,60.0022776290633,73.67312017241075,134.25065451198867,67.12532725599434,174.0115342608917,58.00384475363057,117.0,531.0,0.8641126550105689
118,20.100672950070344,0.6290639449563812,2.701176770218266,0.015516758089713175,3.34575747326436,1.67287873663218,23.446430423334704,7.815476807778235,118.0,266.0,4.671872883931959
119,4.348859548840031,0.6061011025084326,3.318512881296034,0.00015586109931851706,3.924769844903785,1.9623849224518926,8.273629393743816,2.757876464581272,119.0,270.0,1.4053697788991655
120,6.047417490863783,202.99967495160968,535.4067678519383,283.6025957813997,1022.0090385849477,511.00451929247384,1028.0564560758114,342.6854853586038,120.0,52.0,0.670611457278458
121,8.729043179964819,6.180744527824681,28.725506621287156,3.6401928726390653,38.5464440217509,19.27322201087545,47.27548720171572,15.75849573390524,121.0,258.0,0.8176368084699627
122,8.789992959021825,3.5851501568174515,14.017972590313772,1.385971692125471,18.989094439256693,9.494547219628346,27.77908739827852,9.259695799426174,122.0,255.0,0.9752646003258947
123,4.786188292226501,0.6541345110715913,2.616178469000607,21.723936890030444,24.994249870102642,12.497124935051321,29.78043816232914,9.92681272077638,123.0,312.0,0.7943277171643011
124,8.80836390903029,1.2235894570486585,0.1259806882012606,0.8491241996478338,2.1986943448977527,1.0993471724488764,11.00705825392804,3.6690194179760134,124.0,491.0,3.3374529083501474
125,5.998986579403452,0.07878814043394951,0.018035295595682815,3.6449226921153666,3.741746128144999,1.8708730640724995,9.740732707548451,3.2469109025161504,125.0,255.0,1.735505719157827
126,6.439725487343962,0.046748947094605246,1.4851837871423363,0.4804378130657642,2.012370547302706,1.006185273651353,8.452096034646669,2.817365344882223,126.0,280.0,2.8000462923277194
127,8.967702320684735,0.6379256759395402,2.6665913509135644,0.6164549710445976,3.920971997897702,1.960485998948851,12.888674318582435,4.296224772860811,127.0,269.0,2.191408036152417
128,5.570368475521137,0.34069584269567743,1.2899080221887504,0.7860234077372561,2.416627272621684,1.208313636310842,7.986995748142821,2.662331916047607,128.0,261.0,2.2033450885947916
129,18.761930241250443,0.7674434613087656,2.6523014060959658,0.6792706747200503,4.099015542124782,2.049507771062391,22.860945783375225,7.620315261125075,129.0,245.0,3.718119720607343
130,4.955948258682756,0.2952938165746303,1.3209379164213773,4.854905292314016,6.471137025310023,3.2355685126550116,11.42708528399278,3.809028427997593,130.0,1208.0,1.1772362146249276
131,6235.841535833629,1127.1059956445729,51.77383290723456,277.5458342647986,1456.4256628166058,728.2128314083029,7692.267198650235,2564.089066216745,131.0,54.0,3.521070977639889
132,1068.095759005713,8.811072375557695,27.251422665518223,7.821786212081941,43.88428125315786,21.94214062657893,1111.980040258871,370.6600134196237,132.0,305.0,16.89260951006012
133,7.0133804471205,0.38629920260308676,2.1863305792204986,1.858159952930879,4.430789734754464,2.215394867377232,11.444170181874965,3.8147233939583214,133.0,1204.0,1.7219157858185827
134,75.68648138028293,45.42003919009678,6.554422810493342,93.97332485878265,145.94778685937277,72.97389342968638,221.63426823965568,73.87808941321856,134.0,1195.0,1.0123906775565348
135,104.55325131828604,0.19238205535705896,0.9389659002775129,30.32303443948426,31.45438239511883,15.727191197559415,136.00763371340489,45.3358779044683,135.0,1196.0,2.8826430183861205
136,418.07696284581425,753.068526563335,37.98987264622323,343.2573537335277,1134.3157529430857,567.1578764715429,1552.3927157889,517.4642385963,136.0,367.0,0.9123812963959846
137,13.836970542041236,439.9984743136243,153.72665150079646,252.32964537528196,846.0547711897027,423.02738559485135,859.891741731744,286.630580577248,137.0,51.0,0.6775697988776653
138,27.640574889594834,43.3110903525948,1656.0005269233213,1778.0145001226872,3477.3261173986034,1738.6630586993017,3504.966692288198,1168.3222307627327,138.0,467.0,0.6719658676343866
139,308.5389702426829,6.0910952511107075,15.119699765849134,10.936196404599977,32.14699142155982,16.07349571077991,340.6859616642427,113.56198722141424,139.0,233.0,7.0651704685031484
140,10.502280406736068,4.033253244403685,8.187011064276033,8.559504988461857,20.779769297141577,10.389884648570789,31.282049703877647,10.42734990129255,140.0,266.0,1.0036059353870608
141,24.34592881753414,0.04251043880486314,11.12422885203004,22.26087814206746,33.427617432902366,16.713808716451183,57.77354625043651,19.257848750145502,141.0,477.0,1.15221186725622
142,11.686229191564804,0.5304328700505435,2.640056133054792,1.142209462817388,4.312698465922724,2.156349232961362,15.998927657487528,5.332975885829176,142.0,242.0,2.4731503618758834
143,461.5805597780459,3757.481792153638,25.982900309296642,2533.66736810873,6317.132060571665,3158.5660302858323,6778.71262034971,2259.5708734499035,143.0,1162.0,0.7153787040650929
144,46.004166245744756,5.755365525214586,16.46056980874108,0.013609595936593798,22.22954492989226,11.11477246494613,68.23371117563701,22.744570391879005,144.0,292.0,2.046337022517648
145,133.30531823622943,23385.18039927525,1735.6267483587017,138988.37337030735,164109.1805179413,82054.59025897065,164242.48583617754,54747.495278725844,145.0,1131.0,0.6672081976881306
146,1.9869863596258022,0.4458093906535046,4.571076576086595,0.007222703692285495,5.024108670432385,2.5120543352161926,7.011095030058187,2.3370316766860624,146.0,264.0,0.930326881836707
147,72.93905013604949,0.7133277305310469,0.0010362201917638318,1.229536179771253,1.9439001304940635,0.9719500652470318,74.88295026654355,24.960983422181183,147.0,134.0,25.681343429754364
148,4.337087681540824,64.13963632561789,244.5349058189929,4220.498946092585,4529.173488237197,2264.5867441185983,4533.510575918737,1511.1701919729123,148.0,89.0,0.6673050594761281
149,13.283043029308798,184.50440764506922,249.00056110312755,127.78616594395868,561.2911346921554,280.6455673460777,574.5741777214641,191.5247259071547,149.0,76.0,0.6824434382424299
150,3.4911512790798924,57.49782066464873,217.43224279858143,1395.762883546993,1670.6929470102232,835.3464735051116,1674.1840982893032,558.0613660964344,150.0,1205.0,0.6680597617834075
151,15.432566164997821,510.0578410557361,4.254316000219662,24.732635116765785,539.0447921727216,269.5223960863608,554.4773583377195,184.82578611257316,151.0,12.0,0.6857529793307083
152,5.850558827109174,191.33437324728095,1154.3187673731293,1884.998554229964,3230.651694850374,1615.325847425187,3236.502253677483,1078.834084559161,152.0,312.0,0.6678739687591897
153,163.5377607677259,32.0643525524692,1246.241560185071,1182.6963996944403,2461.0023124319805,1230.5011562159902,2624.540073199706,874.8466910665687,153.0,327.0,0.7109677927949924
154,38.15067066872036,0.010161942890889607,1.7325062738468586,3.124226064636157,4.866894281373905,2.4334471406869524,43.01756495009426,14.339188316698086,154.0,274.0,5.89254152142799
155,7.910926604414723,103.1212377061293,147.0996740106193,24.17158755163085,274.3924992683795,137.19624963418974,282.30342587279415,94.10114195759805,155.0,256.0,0.6858871303589026
156,16.139685656679664,1.0034924786079584,0.27050932951900125,5.489572570645414,6.763574378772374,3.381787189386187,22.903260035452035,7.634420011817345,156.0,284.0,2.257510477234682
157,675.6903483834142,10.130088422265299,0.0508619695472435,540.4996074875962,550.6805578794088,275.3402789397044,1226.370906262823,408.79030208760764,157.0,1209.0,1.4846730876492173
158,64.52095562628088,9786.465401450952,2823.045360063293,1361.0521503849552,13970.562911899202,6985.281455949601,14035.083867525484,4678.361289175161,158.0,1196.0,0.6697455669721715
159,11.298853678172073,0.08853100295561837,0.06925668844268965,1.9043533466908222,2.06214103808913,1.031070519044565,13.360994716261201,4.453664905420401,159.0,244.0,4.319457130388483
160,2.703461646066404,0.757497040992188,0.9961329020068566,0.37943972762361944,2.133069670622664,1.066534835311332,4.836531316689068,1.6121771055630225,160.0,113.0,1.5116028583280285
