,EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],GALEX_FUV,GALEX_NUV,phase
342,631,9.69,1.043564116306246,1.0298166245116245,3.928875787197103,3.2404441861531086,1.8805488644773665,-4.0,-3.977383,16.058611,13.773401,3.0
343,632,9.69,1.0435665578837885,1.0298187179508442,3.9377003204977026,3.2834783735561093,1.8728136969452172,-4.0,-3.977383,15.912973,13.753516,3.0
344,633,9.69,1.0435688639679146,1.0298207024691348,3.9453628119135296,3.320225271073318,1.8667176120778364,-4.0,-3.968428,15.805426,13.733781,3.0
345,634,9.69,1.0435693732457094,1.0298211366430965,3.947361501030047,3.3298180531321453,1.865119771842382,-4.0,-3.977383,15.780209,13.728449,3.0
346,635,9.69,1.0435695109241827,1.0298212534634017,3.9479561960067455,3.332775735522092,1.8645409191927784,-4.0,-3.977383,15.773198,13.727112,3.0
347,636,9.69,1.0435695120094055,1.0298212544126288,3.947959195152967,3.3327907950921705,1.8645378566094968,-4.0,-3.977383,15.773162,13.727104,3.0
348,637,9.69,1.043569513285159,1.0298212555302115,3.9479627645053217,3.332808149934787,1.8645347796490763,-4.0,-3.977383,15.77312,13.727096,3.0
349,638,9.69,1.0435695149455375,1.0298212569857874,3.947967277047862,3.332830466075264,1.8645305142942967,-4.0,-3.977383,15.773066,13.727085,3.0
350,639,9.69,1.0435695172165689,1.0298212589778446,3.947973666023848,3.332860933262998,1.8645256038525313,-4.0,-3.977383,15.772987,13.727067,3.0
351,640,9.69,1.0435695207006397,1.0298212620417888,3.9479829335391297,3.3329063195295574,1.8645172889389583,-4.0,-3.977383,15.772877,13.727045,3.0
352,641,9.69,1.0435695363540602,1.0298212760239644,3.948018235448272,3.333081872864235,1.8644829490438688,-4.0,-3.977383,15.772463,13.726965,3.0
353,642,9.69,1.043570126685896,1.0298218096375864,3.9491161633695064,3.3384662709594464,1.8634904823747125,-4.0,-3.968428,15.759663,13.724348,3.0
354,643,9.69,1.043572077135401,1.0298235454598932,3.953331734102598,3.358915818188908,1.859903948590212,-4.0,-3.977383,15.711996,13.71365,3.0
355,644,9.69,1.0435764869414126,1.029827501166808,3.9611811693294054,3.398419558866088,1.8517996133787633,-4.0,-3.968427,15.636566,13.697409,3.0
356,645,9.69,1.0437686642731938,1.030005877118338,3.9685075202482114,3.436528944150776,1.8430690484082628,-4.0,-3.986521,15.578883,13.685761,3.0
357,646,9.69,1.0438637502889874,1.030093312686839,3.974325682544444,3.473026320178356,1.829880455176704,-4.0,-3.986518,15.554269,13.692442,3.0
358,647,9.69,1.0446734181115134,1.0308296145672995,3.9701077496058974,3.451292944530306,1.8350560543518244,-4.0,-3.977353,15.582094,13.698088,3.0
359,648,9.69,1.0450665573086049,1.0311843209685283,3.9628726797417593,3.4159506072022303,1.841608769728164,-4.0,-3.968387,15.6421,13.714152,3.0
360,649,9.69,1.0453894863300437,1.0314730826661758,3.9538119659237614,3.3699625615454574,1.851476894258226,-4.0,-3.968379,15.725986,13.731453,3.0
361,650,9.69,1.0455712679769016,1.031633446378585,3.94719824988454,3.335266406868792,1.8597866002120873,-4.0,-3.986472,15.795246,13.741627,3.0
362,651,9.69,1.0456985143653958,1.0317442290713104,3.9411653458258806,3.304095775885596,1.8668728855964112,-4.0,-3.986469,15.870079,13.751938,3.0
363,652,9.69,1.0457694719377837,1.0318062928491394,3.940643405369528,3.300177585249654,1.86872945883034,-4.0,-3.977324,15.874106,13.749936,3.0
364,653,9.69,1.0458151730301848,1.0318463991052131,3.9448537677728206,3.32150928353426,1.864255969303095,-4.0,-3.986466,15.818737,13.741663,3.0
365,654,9.69,1.0459013017152332,1.03192158295894,3.9399326350250656,3.3014747833582514,1.8646378473516017,-4.0,-3.977321,15.895647,13.762639,3.0
366,655,9.69,1.0460186525636466,1.0320229834733392,3.93453686172697,3.2735043012491274,1.871068567214544,-4.0,-3.977318,15.972445,13.771224,3.0
367,656,9.69,1.046115693497814,1.0321057988136662,3.928896531440408,3.2449634464316226,1.8770834584440736,-4.0,-3.977315,16.06678,13.781128,3.0
368,657,9.69,1.0461646308231507,1.032147906385105,3.9300226494247967,3.24932890899351,1.877240206390544,-4.0,-3.968359,16.04343,13.776148,3.0
369,658,9.69,1.046206260958482,1.0321839947770357,3.9344640913211544,3.2726039514564675,1.8717460036367328,-4.0,-3.986456,15.97202,13.769903,3.0
370,659,9.69,1.0462864728317487,1.0322529861331506,3.9285484984492065,3.247282275063733,1.87343458904818,-4.0,-3.968356,16.083109,13.791027,3.0
371,660,9.69,1.0463945293830212,1.0323448157422088,3.9223998963368967,3.2162981446936483,1.879863487955138,-4.0,-3.986451,16.199532,13.801075,3.0
372,661,9.69,1.0464848848508963,1.0324204695189751,3.916419442625067,3.185579105769064,1.8866930294143087,-4.0,-3.986449,16.331537,13.808187,3.0
373,662,9.69,1.046522545688111,1.032452112351084,3.918576952527248,3.195234849914044,1.8856807025433413,-4.0,-3.968349,16.277309,13.80267,3.0
374,663,9.69,1.04655875726908,1.032483109784062,3.9229643512460215,3.2172676340335347,1.881210429802031,-4.0,-3.977303,16.183363,13.795797,3.0
375,664,9.69,1.0466218429834573,1.0325367057129866,3.9183714443615214,3.1995173784387867,1.8806117238587263,-4.0,-3.977302,16.295528,13.814911,3.0
376,665,9.69,1.0467194342349946,1.0326182793380505,3.911253165562444,3.163895403306316,1.8877953795103473,-4.0,-3.968344,16.478592,13.823754,3.0
377,666,9.69,1.0467971291876432,1.0326820152944385,3.905775322601471,3.135898900550276,1.8939078118808133,-4.0,-3.977297,16.634762,13.827848,3.0
378,667,9.69,1.046836081198171,1.0327137275324263,3.9069133091986754,3.13956252046848,1.8948096651597908,-4.0,-3.986439,16.595013,13.822135,3.0
379,668,9.69,1.0468608123883365,1.032734654018722,3.9120246133102894,3.16384268188595,1.8909834409134376,-4.0,-3.986439,16.446501,13.813814,3.0
380,669,9.69,1.0469077461600935,1.0327742790868488,3.9150227412809033,3.183876763090564,1.8829585039291452,-4.0,-3.986437,16.380264,13.821589,3.0
381,670,9.69,1.0470041115513842,1.0328546535558918,3.90652798099676,3.1437400778525566,1.8891503293812024,-4.0,-3.968336,16.623777,13.836124,3.0
382,671,9.69,1.04708988472736,1.0329248705301046,3.898486125065956,3.1043075732099226,1.8964453304773945,-4.0,-3.977289,16.88833,13.843428,3.0
383,672,9.69,1.0471633502707216,1.0329837269674491,3.892886566308228,3.075719057705478,1.902660831233692,-4.0,-3.977287,17.095451,13.843692,3.0
384,673,9.69,1.0471989868533058,1.0330120184694314,3.894405178981633,3.0807534178873808,1.9037129996481177,-4.0,-3.977286,17.030592,13.837702,3.0
385,674,9.69,1.047216304406395,1.0330263310070869,3.90065730897984,3.1101764884568177,1.8993044291404753,-4.0,-3.977285,16.796801,13.831215,3.0
386,675,9.69,1.0472588375471534,1.0330615571902797,3.9046123108721855,3.1337437832298027,1.8915719661783297,-4.0,-3.977284,16.680149,13.836632,3.0
387,676,9.69,1.0473187622822258,1.033110622179627,3.895838645729564,3.0928995241306736,1.8973423561705427,-4.0,-3.968328,16.991413,13.848278,3.0
388,677,9.69,1.0474027037538127,1.0331778492072892,3.8879950079807086,3.0542901803681985,1.9046058370974204,-4.0,-3.986424,17.285038,13.850908,3.0
389,678,9.69,1.0474702789754593,1.033230699092745,3.882476042786087,3.026263061836194,1.9105797512400955,-4.0,-3.977278,17.498022,13.849543,3.0
390,679,9.69,1.047500566856128,1.033254190042426,3.884673194274584,3.034586185036284,1.911055265264304,-4.0,-3.968323,17.403849,13.844158,3.0
391,680,9.69,1.047519849941887,1.0332700113889812,3.890228141658008,3.0595541900432,1.9083136340424571,-4.0,-3.977277,17.185839,13.837587,3.0
392,681,9.69,1.0475466659578516,1.03329193154244,3.895685688127271,3.0876480839307967,1.902059058882437,-4.0,-3.968322,16.983685,13.838248,3.0
393,682,9.69,1.047592869433791,1.0333293315833043,3.889031310573947,3.060110516698653,1.9029947378578167,-4.0,-3.96832,17.248756,13.852222,3.0
394,683,9.69,1.047667316261596,1.0333884985029522,3.882473416251603,3.0273210208947936,1.9095773675026744,-4.0,-3.968318,17.501093,13.851843,3.0
395,684,9.69,1.0477338459524872,1.0334402856258331,3.877222823629468,3.00094500929264,1.9149726442647088,-4.0,-3.986415,17.703718,13.850234,3.0
396,685,9.69,1.0477781591102169,1.0334742065023486,3.875890520378676,2.9934119749360906,1.9171906265087624,-4.0,-3.986413,17.748798,13.848335,3.0
397,686,9.69,1.0477956806316424,1.0334884396710533,3.881202648840032,3.016283066433985,1.915573937546981,-4.0,-3.97727,17.538197,13.841061,3.0
398,687,9.69,1.0478215419519792,1.0335094518568133,3.8865694252010488,3.0417519498504206,1.9115808473051863,-4.0,-3.968314,17.323204,13.838949,3.0
399,688,9.69,1.0478625362424407,1.0335422927807332,3.88445956027532,3.037173431874599,1.9077335539286968,-4.0,-3.986411,17.422054,13.85163,3.0
400,689,9.69,1.047935570998726,1.0335996975940396,3.876648416645787,2.9988611267669105,1.9148252334973224,-4.0,-3.977266,17.726719,13.851891,3.0
401,690,9.69,1.0479991314605042,1.0336485291007798,3.871412056085731,2.9722356120896767,1.920525704574228,-4.0,-3.986408,17.895702,13.851777,3.0
402,691,9.69,1.0480430955730873,1.033681651092564,3.8698871499422047,2.963274909414132,1.9234006119795488,-4.0,-3.977263,17.937775,13.849438,3.0
403,692,9.69,1.0480619684789774,1.0336967891296849,3.8767846320879,2.9930510377537543,1.9212206806652623,-4.0,-3.968307,17.704132,13.837786,3.0
404,693,9.69,1.0480796810120343,1.0337108976350269,3.8819714481975054,3.018260536543772,1.9167642947027144,-4.0,-3.986405,17.502176,13.836782,3.0
405,694,9.69,1.0481379728119689,1.0337565822506225,3.8776489007538815,2.99826378827506,1.9194898981721047,-4.0,-3.97726,17.674816,13.839544,3.0
406,695,9.69,1.0481896687502512,1.033796217892574,3.869853101226448,2.959406228960177,1.9271807841822013,-4.0,-3.977259,17.928959,13.841304,3.0
407,696,9.69,1.0482302402725066,1.0338267119879718,3.8608104103667737,2.9164432143414394,1.9339857489309764,-4.0,-3.968303,18.192772,13.849588,3.0
408,697,9.69,1.0482602847686568,1.0338487165788035,3.851749093914501,2.873130241038292,1.941062626662952,-4.0,-3.9864,18.438435,13.85763,3.0
409,698,9.69,1.04828412831323,1.0338656904852763,3.842641381325521,2.8300643170233126,1.9477047717004128,-4.0,-3.977257,18.684143,13.869098,3.0
410,699,9.69,1.0483029705903824,1.0338787047367657,3.8334841513164384,2.787345310984402,1.9538002774827208,-4.0,-3.977256,18.940624,13.883488,3.0
411,700,9.69,1.0483178917256184,1.0338886822952786,3.824286685806296,2.7449178043488467,1.9594420754807351,-4.0,-3.968301,19.227774,13.905369,3.0
412,701,9.69,1.048329991109719,1.0338964952241212,3.8150630100540135,2.702759212168803,1.9647092155512027,-4.0,-3.977255,19.53957,13.932683,3.0
413,702,9.69,1.0483402502162835,1.0339028725766248,3.8058347954498952,2.660725622632268,1.9698325989358032,-4.0,-3.977255,19.881531,13.967295,3.0
414,703,9.69,1.0483500432036417,1.0339087072249424,3.7966669594293374,2.618414829571297,1.9754744731800689,-4.0,-3.977255,20.256151,14.008708,3.0
415,704,9.69,1.0483595255130165,1.0339140898780386,3.7876200665516535,2.575838939675208,1.9818650276146164,-4.0,-3.986398,20.617748,14.045858,3.0
416,705,9.69,1.048369101494113,1.033919225298354,3.7789209440880662,2.5334437127681886,1.9894658965941727,-4.0,-3.977254,20.980867,14.083101,3.0
417,706,9.69,1.0483770488876472,1.0339232246233525,3.7707284477369294,2.493917771428871,1.99622351156916,-4.0,-3.977254,21.389946,14.134706,3.0
418,707,9.69,1.0483827187782775,1.0339259096697175,3.7634898291461054,2.4613709392998326,1.9998169823159988,-4.0,-3.986397,21.809341,14.198118,4.0
419,708,9.69,1.0483839829491852,1.0339264873389673,3.7616555138519527,2.4534083280363848,2.000442571744947,-4.0,-3.986397,21.922052,14.216189,4.0
420,709,9.69,1.048385198161818,1.033927034342086,3.759792489272875,2.4450476246577346,2.0013514033939384,-4.0,-3.986397,22.038879,14.234591,4.0
421,710,9.69,1.0483864090989066,1.0339275703791402,3.757795695221094,2.4350721953590626,2.003339878477352,-4.0,-3.986397,22.165546,14.252793,4.0
422,711,9.69,1.0483875677266423,1.0339280704471316,3.755771992685312,2.4232361454476403,2.007081325265161,-4.0,-3.977254,22.294399,14.268553,4.0
423,712,9.69,1.0483886460450649,1.033928519419992,3.753835834067079,2.4099916725553094,2.012581349449499,-4.0,-3.977254,22.417038,14.27984,4.0
424,713,9.69,1.0483896415238887,1.0339289153295654,3.752044555458324,2.3959565435576016,2.019451527703122,-4.0,-3.968299,22.530308,14.287561,4.0
425,714,9.69,1.048390572614582,1.0339292656938217,3.7503997569351033,2.3815553266374416,2.027273695254752,-4.0,-3.986397,22.632986,14.290878,4.0
426,715,9.69,1.0483914600820237,1.0339295787848517,3.7488944223457095,2.367040523420652,2.035767289290213,-4.0,-3.977253,22.727329,14.292801,4.0
427,716,9.69,1.0483923200297174,1.0339298599875475,3.747511324900631,2.3525059601543057,2.044769578621588,-4.0,-3.968298,22.813528,14.292583,4.0
428,717,9.69,1.048393167065497,1.0339301142546593,3.746237660544245,2.338036760506203,2.054144225402455,-4.0,-3.977253,22.891777,14.28973,4.0
429,718,9.69,1.04839402024637,1.0339303457965272,3.7450690662545214,2.3236813751563004,2.0638253285771246,-4.0,-3.977253,22.963152,14.285614,4.0
430,719,9.69,1.0483949035631968,1.0339305585717076,3.7439950938765065,2.309473080316548,2.0737378209042667,-4.0,-3.968298,23.028292,14.28046,4.0
431,720,9.69,1.0483958574214485,1.033930757790588,3.7430138838099847,2.295458063707821,2.083828078318992,-4.0,-3.977253,23.086292,14.273027,4.0
432,721,9.69,1.048396981823971,1.0339309526324472,3.742147040896344,2.2817533876899287,2.0940654613317955,-4.0,-3.977253,23.13623,14.264286,4.0
433,722,9.69,1.0483987648997966,1.0339311857547897,3.741466793817192,2.268898989011676,2.104198963972327,-4.0,-3.986397,23.17197,14.252698,4.0
434,723,9.69,1.0484028395934664,1.0339315993197136,3.741603522962144,2.269178642393935,2.1044663865697224,-4.0,-3.968298,23.161402,14.250959,4.0
435,724,9.69,1.0484087215273694,1.0339322938298725,3.7412759374086977,2.268306882757797,2.1040280786184127,-4.0,-3.977253,23.187614,14.256408,4.0
436,725,9.69,1.0484145874706303,1.0339329584922972,3.740595086887265,2.2623584405366026,2.1072533813495906,-4.0,-3.977253,23.236038,14.260033,4.0
437,726,9.69,1.0484215740035154,1.0339336734769655,3.739681016990065,2.252849844014203,2.113105981204696,-4.0,-3.986396,23.298923,14.261414,4.0
438,727,9.69,1.0484290458250585,1.0339342527156437,3.7387007728086754,2.2416144562142257,2.1204206171000246,-4.0,-3.977252,23.366579,14.261827,4.0
439,728,9.69,1.048436978842796,1.0339346458612924,3.737736173202189,2.2299859120273267,2.1281909089368987,-4.0,-3.977252,23.433193,14.260764,4.0
440,729,9.69,1.0484454628307112,1.0339347951886793,3.736788743797148,2.2181336250622192,2.1362535204886126,-4.0,-3.977252,23.499128,14.258997,4.0
441,730,9.69,1.0484545037313244,1.0339346465149428,3.7358683109596047,2.2061749378552054,2.1445303918165988,-4.0,-3.977252,23.563572,14.256531,4.0
442,731,9.69,1.0484640658958126,1.033934142673531,3.73496895774252,2.1941423086560983,2.152965372686952,-4.0,-3.986395,23.626657,14.253086,4.0
443,732,9.69,1.0484740673247426,1.0339332383715352,3.734093335087864,2.1820556178599797,2.1615491677876006,-4.0,-3.977251,23.689014,14.25008,4.0
444,733,9.69,1.0484843991532111,1.0339319047411937,3.7332408383979865,2.1699145554651422,2.170279657202727,-4.0,-3.986394,23.749336,14.24559,4.0
445,734,9.69,1.0484949069854363,1.0339301317727094,3.732406933241552,2.1576975181587303,2.179160303180801,-4.0,-3.968296,23.809465,14.242116,4.0
446,735,9.69,1.0485054374113747,1.0339279175184353,3.7315936549799886,2.1454074767638613,2.188196275959057,-4.0,-3.986394,23.866909,14.236163,4.0
447,736,9.69,1.0485158648034925,1.0339252669646068,3.730795175531557,2.1330339234381004,2.197374773317874,-4.0,-3.968295,23.924629,14.231812,4.0
448,737,9.69,1.0485261400120889,1.0339221814310426,3.730016064700045,2.120606224191047,2.206684709137126,-4.0,-3.968295,23.980278,14.226023,4.0
449,738,9.69,1.04853626599781,1.0339186550948294,3.7292511546409695,2.1081282843647142,2.2161015043532566,-4.0,-3.986393,24.034275,14.218904,4.0
450,739,9.69,1.0485462234958365,1.0339146865088054,3.728498885001696,2.0955985976677733,2.2256204231741124,-4.0,-3.986392,24.087934,14.212521,4.0
451,740,9.69,1.0485559336414485,1.0339102999092156,3.7277559270242686,2.082997593567271,2.2352477310998564,-4.0,-3.977248,24.141169,14.20643,4.0
452,741,9.69,1.0485653344372496,1.0339055269660753,3.7270168308500966,2.0702983428147617,2.2449885712525854,-4.0,-3.977248,24.193798,14.199685,4.0
453,742,9.69,1.0485743299444277,1.0339004425529386,3.726280698647961,2.057480460522292,2.254859769578605,-4.0,-3.968292,24.246426,14.193314,4.0
454,743,9.69,1.0485827719383172,1.033895175451915,3.7255473592497745,2.044527606839782,2.2648770365659594,-4.0,-3.977247,24.298044,14.185705,4.0
455,744,9.69,1.048590606556842,1.0338898091697344,3.7248194566549153,2.031466417531875,2.275024347851806,-4.0,-3.968291,24.349585,14.178961,4.0
456,745,9.69,1.0485979689704124,1.033884280112046,3.7241036891792825,2.0183569036914317,2.2852684575525606,-4.0,-3.986388,24.39888,14.170341,4.0
457,746,9.69,1.0486051121169688,1.0338784006244892,3.723399335090008,2.00523657242821,2.2955688909208978,-4.0,-3.986387,24.447514,14.162636,4.0
458,747,9.69,1.0486122958731434,1.0338719295789776,3.722708920907925,1.9921441342434172,2.3058969405171394,-4.0,-3.977242,24.496168,14.156683,4.0
459,748,9.69,1.0486197723298836,1.0338645809519356,3.7220308764426897,1.9791021174993388,2.316223675869552,-4.0,-3.97724,24.543488,14.150919,4.0
460,749,9.69,1.048627732375612,1.0338560801299874,3.721362724391615,1.9661250435322857,2.32652455044302,-4.0,-3.977238,24.589163,14.145079,4.0
461,750,9.69,1.0486362490784114,1.03384625497237,3.720708001084004,1.9532345128735047,2.3367920370243884,-4.0,-3.968281,24.633293,14.139692,4.0
462,751,9.69,1.0486452576377043,1.0338350890751713,3.720065242641221,1.9404233033157847,2.3470274963978293,-4.0,-3.977233,24.675146,14.133101,4.0
463,752,9.69,1.0486545646506098,1.0338227313752355,3.7194314107352304,1.927665539335708,2.357244714947224,-4.0,-3.97723,24.716511,14.127018,4.0
464,753,9.69,1.04866396016849,1.0338094075688262,3.718803907382848,1.9149340379848911,2.3674605794075805,-4.0,-3.977227,24.757566,14.120876,4.0
465,754,9.69,1.0486732640237997,1.0337953455445277,3.718180775459967,1.9022060110478365,2.3776901457392587,-4.0,-3.968269,24.798788,14.115293,4.0
466,755,9.69,1.0486823833942016,1.0337806684236344,3.7175591481196486,1.889466834084803,2.387936622803693,-4.0,-3.97722,24.839523,14.108576,4.0
467,756,9.69,1.048691285098396,1.0337654157108516,3.71694205844028,1.8767239813454983,2.3982046849984577,-4.0,-3.968261,24.880686,14.103011,4.0
468,757,9.69,1.0486999712534524,1.0337496015147156,3.7163260892401073,1.8639693907638144,2.408488731232328,-4.0,-3.968256,24.921726,14.096931,4.0
469,758,9.69,1.0487084535254694,1.0337332073675636,3.715714324120466,1.8512155564024593,2.418788593787101,-4.0,-3.98635,24.96204,14.089649,4.0
470,759,9.69,1.0487167364138827,1.0337162362052466,3.715105654403241,1.8384617360115851,2.4291005815805167,-4.0,-3.968246,25.003464,14.084833,4.0
471,760,9.69,1.0487248149225046,1.0336987088873253,3.7144992231161855,1.8257059972474,2.439423207966115,-4.0,-3.977195,25.044073,14.078279,4.0
472,761,9.69,1.048732695115183,1.0336806244810393,3.713890552288498,1.8129359648220325,2.4497509361334413,-4.0,-3.986331,25.085129,14.071914,4.0
473,762,9.69,1.0487404074116555,1.0336619143324153,3.713288157561688,1.8001812203769003,2.4600882176283507,-4.0,-3.977181,25.126371,14.066794,4.0
474,763,9.69,1.04874796292521,1.0336425477440223,3.712688240537221,1.7874304786330606,2.4704311310205846,-4.0,-3.977173,25.167271,14.061152,4.0
475,764,9.69,1.0487553340724012,1.0336226152041357,3.712090691577061,1.7746836916503166,2.4807793241462424,-4.0,-3.977164,25.208099,14.055616,4.0
476,765,9.69,1.04876248180633,1.0336022472750543,3.711491392514644,1.7619247203877408,2.4911325187887323,-4.0,-3.968199,25.249523,14.05094,4.0
477,766,9.69,1.0487694234962754,1.0335814112038442,3.7108950385813353,1.749170501657766,2.5014925450331287,-4.0,-3.968189,25.290459,14.045727,4.0
478,767,9.69,1.0487761717816206,1.0335600866702084,3.710302137071319,1.736423193360172,2.511859265455723,-4.0,-3.977133,25.330843,14.039952,4.0
479,768,9.69,1.0487827214653906,1.0335383046283872,3.7097092135339103,1.723671419232767,2.522230171579909,-4.0,-3.968165,25.371811,14.035659,4.0
480,769,9.69,1.0487890838090774,1.0335160568243733,3.709119241823695,1.7109257467754844,2.532606587809738,-4.0,-3.98625,25.411592,14.029491,4.0
481,770,9.69,1.048795259385314,1.0334933621816695,3.708527219717409,1.6981696404715263,2.5429850486508703,-4.0,-3.977092,25.452356,14.025557,4.0
482,771,9.69,1.0488012561937867,1.0334702171817256,3.707938532340013,1.68542108196374,2.553369111662687,-4.0,-3.986219,25.492109,14.020377,4.0
483,772,9.69,1.0488070708417798,1.033446662039605,3.7073490695593665,1.6726661062605028,2.5637563182820218,-4.0,-3.968103,25.532589,14.017433,4.0
484,773,9.69,1.0488127199060189,1.033422651168391,3.7067629257114074,1.65991930702717,2.5741484328276387,-4.0,-3.968084,25.571918,14.013231,4.0
485,774,9.69,1.0488182133943016,1.0333981641477157,3.706176926682508,1.6471714223661271,2.5845420121837095,-4.0,-3.968064,25.610943,14.009216,4.0
486,775,9.69,1.0488235672956665,1.0333731469941974,3.7055930659617857,1.6344303351080127,2.5949371247239728,-4.0,-3.976998,25.649084,14.004631,4.0
487,776,9.69,1.0488287846558118,1.0333475912783174,3.705009951537519,1.6216914932735964,2.6053327508597954,-4.0,-3.976974,25.687008,14.0009,4.0
488,777,9.69,1.048833883968202,1.0333214165032334,3.704428356027624,1.6089594674046528,2.6157273763376843,-4.0,-3.97695,25.724266,13.997307,4.0
489,778,9.69,1.0488388693608666,1.0332946228398887,3.703847450645868,1.5962312832691912,2.6261206605050016,-4.0,-3.976924,25.760883,13.993881,4.0
490,779,9.69,1.0488437507231538,1.0332671600831436,3.703265984362915,1.5835042117876876,2.636510306959308,-4.0,-3.976896,25.796873,13.990649,4.0
491,780,9.69,1.0488485276798398,1.0332390390592214,3.702684132519829,1.5707783043681007,2.646896970354934,-4.0,-3.98601,25.831793,13.986869,4.0
492,781,9.69,1.0488532045032912,1.0332102386765616,3.7021023132530058,1.55805436832485,2.6572815068308464,-4.0,-3.96788,25.866863,13.985446,4.0
493,782,9.69,1.0488577801288057,1.033180768611651,3.7015219192880062,1.5453363238697322,2.6676655713606854,-4.0,-3.985946,25.899521,13.981214,4.0
494,783,9.69,1.0488622504813754,1.0331506472787095,3.7009438221759448,1.5326256884785665,2.678051140131118,-4.0,-3.976768,25.931974,13.979271,4.0
495,784,9.69,1.0488666157641644,1.0331199068469072,3.700366184801658,1.5199157226354552,2.688437617863744,-4.0,-3.985874,25.962517,13.975953,4.0
496,785,9.69,1.0488708735607295,1.0330885769657745,3.6997882843594425,1.507202963737699,2.6988255883131957,-4.0,-3.976693,25.992594,13.974287,4.0
497,786,9.69,1.0488750203419737,1.0330567004510238,3.699209232476768,1.4944831668743768,2.7092157608471465,-4.0,-3.967698,26.019489,13.973681,4.0
498,787,9.69,1.0488790588832426,1.033024273216003,3.698628472756668,1.4817542695173078,2.7196079707660408,-4.0,-3.97661,26.041616,13.972902,4.0
499,788,9.69,1.0488829864005318,1.0329913230230652,3.698047846945956,1.4690206187123862,2.730005249379553,-4.0,-3.976566,26.062721,13.973027,4.0
500,789,9.69,1.0488868032989656,1.0329578761538458,3.697465120312912,1.4562744285369629,2.7404064548240874,-4.0,-3.976521,26.082699,13.973372,4.0
501,790,9.69,1.0488905143160383,1.032923925236476,3.6968823483159694,1.4435219323981396,2.750813572463183,-4.0,-3.976473,26.101501,13.973879,4.0
502,791,9.69,1.048894127228989,1.0328894205734993,3.696297388161948,1.4307566776751537,2.761224462633753,-4.0,-3.976422,26.119322,13.974609,4.0
503,792,9.69,1.048897641955066,1.0328543787430533,3.695711310051776,1.4179813513757713,2.771640726119769,-4.0,-3.985514,26.135715,13.974737,4.0
504,793,9.69,1.0489010644424692,1.032818761899438,3.695119213580056,1.405180964407732,2.7820577343933977,-4.0,-3.976316,26.152498,13.976847,4.0
505,794,9.69,1.0489043981350228,1.0327825658013825,3.6945304735292552,1.3923841533007997,2.792484348513945,-4.0,-3.976259,26.167694,13.978199,4.0
506,795,9.69,1.048907650342159,1.03274572961322,3.6939423913465426,1.3795833729807718,2.80291729372302,-4.0,-3.967247,26.182577,13.980522,4.0
507,796,9.69,1.0489108258908133,1.0327082164816657,3.6933525727745353,1.3667711579118187,2.813354443049053,-4.0,-3.976143,26.195803,13.98144,4.0
508,797,9.69,1.0489139296048335,1.0326699665398458,3.692762650136932,1.3539528621043744,2.8237969467235207,-4.0,-3.967126,26.209442,13.984184,4.0
509,798,9.69,1.0489169720859834,1.032630859025886,3.6921698474866966,1.3411212609559628,2.8342408744438963,-4.0,-3.976017,26.221556,13.98555,4.0
510,799,9.69,1.048919960185127,1.0325908118842133,3.691578431714443,1.3282901985661493,2.844689415270696,-4.0,-3.975953,26.233635,13.987886,4.0
511,800,9.69,1.048922901524855,1.0325497114444917,3.690985476314727,1.315451502489005,2.855138987445283,-4.0,-3.975885,26.245338,13.990465,4.0
512,801,9.69,1.0489258020573031,1.0325074599086617,3.690391253085852,1.3026067503898102,2.8655890595027254,-4.0,-3.975818,26.256723,13.99328,4.0
513,802,9.69,1.048928668360975,1.03246393878214,3.6897981488215024,1.289764013765101,2.8760410571017245,-4.0,-3.966793,26.268368,13.99712,4.0
514,803,9.69,1.0489315064923026,1.0324190065321126,3.689204379319708,1.276918524401762,2.8864925518617714,-4.0,-3.984822,26.277771,13.998578,4.0
515,804,9.69,1.0489343242473694,1.0323725112793654,3.6886100077813326,1.2640713866695732,2.896942628133474,-4.0,-3.975606,26.289024,14.002877,4.0
516,805,9.69,1.0489371219569936,1.032324411276021,3.6880112937173304,1.2512106928188578,2.9073882145880607,-4.0,-3.984679,26.298918,14.005781,4.0
517,806,9.69,1.048939901191985,1.0322746033181718,3.6874152389756456,1.2383583971332377,2.917835320264372,-4.0,-3.975461,26.310019,14.010576,4.0
518,807,9.69,1.0489426746007766,1.0322228026096214,3.686821997792981,1.2255167779474163,2.928282163834972,-4.0,-3.96643,26.3209,14.015476,4.0
519,808,9.69,1.0489454534094276,1.0321687035975695,3.68622938269658,1.2126810433263373,2.9387246578902695,-4.0,-3.97531,26.330196,14.01877,5.0
520,809,9.69,1.0489465094227928,1.0321475074565418,3.6860026418606338,1.207768413839457,2.9427213965511685,-4.0,-3.975281,26.33404,14.020426,5.0
521,810,9.69,1.0489475760062357,1.032125787886251,3.685773077700597,1.2028495125244616,2.9467128931154147,-4.0,-3.975255,26.338047,14.022233,5.0
522,811,9.69,1.048948649176488,1.0321035619774386,3.685546403115463,1.1979413491965647,2.9507049960367975,-4.0,-3.975224,26.341904,14.023958,5.0
523,812,9.69,1.0489497201212117,1.0320810461693255,3.6853198320238647,1.193033312578611,2.954697264558484,-4.0,-3.975196,26.345755,14.025707,5.0
